Temperature,Jsc2,Jsc3,Voc2,Voc3,FF1,FF2,FF3,Hysteresis2,Hysteresis3
95,0.98402,0.98393,0.99507,0.99508,1.05252,1.05247,1.05238,1.04639,1.04636
95,0.98393,0.98382,0.99508,0.99506,1.05247,1.05238,1.0523,1.04636,1.04633
95,0.98382,0.98371,0.99506,0.99505,1.05238,1.0523,1.05218,1.04633,1.04629
95,0.98371,0.98358,0.99505,0.99502,1.0523,1.05218,1.05208,1.04629,1.04629
95,0.98358,0.98348,0.99502,0.995,1.05218,1.05208,1.05197,1.04629,1.04632
95,0.98348,0.98339,0.995,0.99495,1.05208,1.05197,1.05188,1.04632,1.04637
95,0.98339,0.98332,0.99495,0.99489,1.05197,1.05188,1.05179,1.04637,1.04632
95,0.98332,0.98323,0.99489,0.99482,1.05188,1.05179,1.05172,1.04632,1.04625
95,0.98323,0.98315,0.99482,0.99474,1.05179,1.05172,1.05164,1.04625,1.04626
95,0.98315,0.98311,0.99474,0.99464,1.05172,1.05164,1.05161,1.04626,1.04636
95,0.98311,0.98304,0.99464,0.99456,1.05164,1.05161,1.05151,1.04636,1.04633
95,0.98304,0.98301,0.99456,0.99447,1.05161,1.05151,1.05144,1.04633,1.04631
95,0.98301,0.98298,0.99447,0.99436,1.05151,1.05144,1.05138,1.04631,1.04626
95,0.98298,0.98296,0.99436,0.99425,1.05144,1.05138,1.0513,1.04626,1.04625
95,0.98296,0.98294,0.99425,0.99413,1.05138,1.0513,1.05127,1.04625,1.04614
95,0.98294,0.98293,0.99413,0.99402,1.0513,1.05127,1.05122,1.04614,1.04604
95,0.98293,0.98294,0.99402,0.9939,1.05127,1.05122,1.05115,1.04604,1.04603
95,0.98294,0.98296,0.9939,0.99378,1.05122,1.05115,1.05111,1.04603,1.04598
95,0.98296,0.98295,0.99378,0.99366,1.05115,1.05111,1.05106,1.04598,1.04591
95,0.98295,0.98296,0.99366,0.99353,1.05111,1.05106,1.05099,1.04591,1.04591
95,0.98296,0.98297,0.99353,0.9934,1.05106,1.05099,1.05098,1.04591,1.04588
95,0.98297,0.98301,0.9934,0.99328,1.05099,1.05098,1.05093,1.04588,1.04584
95,0.98301,0.98306,0.99328,0.99316,1.05098,1.05093,1.0509,1.04584,1.04578
95,0.98306,0.98312,0.99316,0.99304,1.05093,1.0509,1.05084,1.04578,1.04575
95,0.98312,0.98317,0.99304,0.99293,1.0509,1.05084,1.0507,1.04575,1.04579
95,0.98317,0.98325,0.99293,0.99281,1.05084,1.0507,1.05061,1.04579,1.04584
95,0.98325,0.98329,0.99281,0.99269,1.0507,1.05061,1.05053,1.04584,1.04584
95,0.98329,0.98334,0.99269,0.99257,1.05061,1.05053,1.05044,1.04584,1.04586
95,0.98334,0.98341,0.99257,0.99245,1.05053,1.05044,1.05041,1.04586,1.04585
95,0.98341,0.98346,0.99245,0.99232,1.05044,1.05041,1.05036,1.04585,1.04587
95,0.98346,0.98348,0.99232,0.99219,1.05041,1.05036,1.05032,1.04587,1.04592
95,0.98348,0.98353,0.99219,0.99208,1.05036,1.05032,1.05027,1.04592,1.04597
95,0.98353,0.98355,0.99208,0.99197,1.05032,1.05027,1.05022,1.04597,1.04597
95,0.98355,0.98356,0.99197,0.99187,1.05027,1.05022,1.05017,1.04597,1.04595
95,0.98356,0.98357,0.99187,0.99177,1.05022,1.05017,1.05011,1.04595,1.04598
95,0.98357,0.98357,0.99177,0.99168,1.05017,1.05011,1.05006,1.04598,1.04597
95,0.98357,0.9836,0.99168,0.99158,1.05011,1.05006,1.05001,1.04597,1.04602
95,0.9836,0.98361,0.99158,0.99149,1.05006,1.05001,1.04993,1.04602,1.04604
95,0.98361,0.98365,0.99149,0.9914,1.05001,1.04993,1.04991,1.04604,1.04607
95,0.98365,0.9837,0.9914,0.99131,1.04993,1.04991,1.04989,1.04607,1.0461
95,0.9837,0.98367,0.99131,0.99121,1.04991,1.04989,1.0499,1.0461,1.04606
95,0.98367,0.98369,0.99121,0.99112,1.04989,1.0499,1.0499,1.04606,1.04611
95,0.98369,0.98368,0.99112,0.99103,1.0499,1.0499,1.04989,1.04611,1.04612
95,0.98368,0.98369,0.99103,0.99096,1.0499,1.04989,1.0499,1.04612,1.04612
95,0.98369,0.98366,0.99096,0.99087,1.04989,1.0499,1.04986,1.04612,1.04616
95,0.98366,0.98366,0.99087,0.9908,1.0499,1.04986,1.04988,1.04616,1.04618
95,0.98366,0.98364,0.9908,0.99073,1.04986,1.04988,1.04986,1.04618,1.04619
95,0.98364,0.98359,0.99073,0.99068,1.04988,1.04986,1.0498,1.04619,1.04624
95,0.98359,0.98357,0.99068,0.99063,1.04986,1.0498,1.04979,1.04624,1.04624
95,0.98357,0.98355,0.99063,0.99057,1.0498,1.04979,1.0498,1.04624,1.04628
95,0.98355,0.98353,0.99057,0.99052,1.04979,1.0498,1.04982,1.04628,1.04634
95,0.98353,0.98356,0.99052,0.99047,1.0498,1.04982,1.04987,1.04634,1.04643
95,0.98356,0.98354,0.99047,0.99042,1.04982,1.04987,1.04983,1.04643,1.04653
95,0.98354,0.98356,0.99042,0.99037,1.04987,1.04983,1.04987,1.04653,1.04663
95,0.98356,0.98349,0.99037,0.99034,1.04983,1.04987,1.04989,1.04663,1.04659
95,0.98349,0.98344,0.99034,0.99031,1.04987,1.04989,1.04992,1.04659,1.04658
95,0.98344,0.98343,0.99031,0.99029,1.04989,1.04992,1.04994,1.04658,1.04666
95,0.98343,0.98338,0.99029,0.99029,1.04992,1.04994,1.04998,1.04666,1.04666
95,0.98338,0.98333,0.99029,0.99031,1.04994,1.04998,1.04999,1.04666,1.04672
95,0.98333,0.98332,0.99031,0.99034,1.04998,1.04999,1.05004,1.04672,1.04678
95,0.98332,0.98327,0.99034,0.99036,1.04999,1.05004,1.05003,1.04678,1.04688
95,0.98327,0.98324,0.99036,0.99038,1.05004,1.05003,1.05005,1.04688,1.04698
95,0.98324,0.98319,0.99038,0.99042,1.05003,1.05005,1.05007,1.04698,1.04706
95,0.98319,0.98313,0.99042,0.99045,1.05005,1.05007,1.05012,1.04706,1.04716
95,0.98313,0.98308,0.99045,0.99048,1.05007,1.05012,1.05019,1.04716,1.04724
95,0.98308,0.98302,0.99048,0.99052,1.05012,1.05019,1.05026,1.04724,1.04731
95,0.98302,0.98293,0.99052,0.99056,1.05019,1.05026,1.05038,1.04731,1.04725
95,0.98293,0.98289,0.99056,0.99059,1.05026,1.05038,1.05046,1.04725,1.04736
95,0.98289,0.9828,0.99059,0.99063,1.05038,1.05046,1.0505,1.04736,1.04748
95,0.9828,0.9827,0.99063,0.99069,1.05046,1.0505,1.0506,1.04748,1.04752
95,0.9827,0.9826,0.99069,0.99074,1.0505,1.0506,1.05073,1.04752,1.0476
95,0.9826,0.98248,0.99074,0.99079,1.0506,1.05073,1.05083,1.0476,1.04767
95,0.98248,0.98237,0.99079,0.99085,1.05073,1.05083,1.05094,1.04767,1.04776
95,0.98237,0.98222,0.99085,0.99092,1.05083,1.05094,1.05099,1.04776,1.04782
95,0.98222,0.98208,0.99092,0.991,1.05094,1.05099,1.05106,1.04782,1.04784
95,0.98208,0.98195,0.991,0.99108,1.05099,1.05106,1.05117,1.04784,1.04789
95,0.98195,0.98181,0.99108,0.99116,1.05106,1.05117,1.05123,1.04789,1.04797
95,0.98181,0.98165,0.99116,0.99125,1.05117,1.05123,1.0513,1.04797,1.04801
95,0.98165,0.98152,0.99125,0.99134,1.05123,1.0513,1.05139,1.04801,1.04805
95,0.98152,0.98135,0.99134,0.99144,1.0513,1.05139,1.05146,1.04805,1.04804
95,0.98135,0.98119,0.99144,0.99153,1.05139,1.05146,1.05155,1.04804,1.04807
95,0.98119,0.98101,0.99153,0.99163,1.05146,1.05155,1.05161,1.04807,1.04807
95,0.98101,0.98084,0.99163,0.99172,1.05155,1.05161,1.05165,1.04807,1.04816
95,0.98084,0.98058,0.99172,0.99186,1.05161,1.05165,1.05137,1.04816,1.04843
95,0.98058,0.98048,0.99186,0.9919,1.05165,1.05137,1.05138,1.04843,1.04851
95,0.98048,0.98043,0.9919,0.99193,1.05137,1.05138,1.05147,1.04851,1.0486
95,0.98043,0.98035,0.99193,0.99197,1.05138,1.05147,1.05158,1.0486,1.04871
95,0.98035,0.98021,0.99197,0.99202,1.05147,1.05158,1.05168,1.04871,1.04877
95,0.98021,0.98004,0.99202,0.99208,1.05158,1.05168,1.0518,1.04877,1.04878
95,0.98004,0.97986,0.99208,0.99216,1.05168,1.0518,1.05196,1.04878,1.04877
95,0.97986,0.97963,0.99216,0.99223,1.0518,1.05196,1.05211,1.04877,1.04877
95,0.97963,0.97943,0.99223,0.9923,1.05196,1.05211,1.05226,1.04877,1.04879
95,0.97943,0.97918,0.9923,0.99238,1.05211,1.05226,1.05243,1.04879,1.04872
95,0.97918,0.97892,0.99238,0.99247,1.05226,1.05243,1.05257,1.04872,1.04871
95,0.97892,0.97865,0.99247,0.99255,1.05243,1.05257,1.05274,1.04871,1.04863
95,0.97865,0.97836,0.99255,0.99262,1.05257,1.05274,1.05293,1.04863,1.04851
95,0.97836,0.97808,0.99262,0.99268,1.05274,1.05293,1.05312,1.04851,1.04839
95,0.97808,0.9778,0.99268,0.99275,1.05293,1.05312,1.05327,1.04839,1.04832
95,0.9778,0.97752,0.99275,0.99282,1.05312,1.05327,1.05345,1.04832,1.04822
95,0.97752,0.97725,0.99282,0.99288,1.05327,1.05345,1.05364,1.04822,1.04807
95,0.97725,0.97695,0.99288,0.99292,1.05345,1.05364,1.0538,1.04807,1.048
95,0.97695,0.97665,0.99292,0.99296,1.05364,1.0538,1.05396,1.048,1.04793
95,0.97665,0.97633,0.99296,0.99301,1.0538,1.05396,1.05414,1.04793,1.04785
95,0.97633,0.97601,0.99301,0.99305,1.05396,1.05414,1.05435,1.04785,1.04773
95,0.97601,0.97568,0.99305,0.99309,1.05414,1.05435,1.05453,1.04773,1.0476
95,0.97568,0.97537,0.99309,0.99312,1.05435,1.05453,1.05472,1.0476,1.04745
95,0.97537,0.97505,0.99312,0.99316,1.05453,1.05472,1.05488,1.04745,1.04735
95,0.97505,0.97475,0.99316,0.99318,1.05472,1.05488,1.05513,1.04735,1.04716
95,0.97475,0.97445,0.99318,0.99322,1.05488,1.05513,1.05534,1.04716,1.04699
95,0.97445,0.97414,0.99322,0.99325,1.05513,1.05534,1.05554,1.04699,1.04683
95,0.97414,0.97384,0.99325,0.99328,1.05534,1.05554,1.05575,1.04683,1.04667
95,0.97384,0.97355,0.99328,0.9933,1.05554,1.05575,1.05596,1.04667,1.04651
95,0.97355,0.97322,0.9933,0.99333,1.05575,1.05596,1.05613,1.04651,1.04638
95,0.97322,0.97292,0.99333,0.99336,1.05596,1.05613,1.05628,1.04638,1.04628
95,0.97292,0.97261,0.99336,0.99338,1.05613,1.05628,1.05643,1.04628,1.04615
95,0.97261,0.97233,0.99338,0.99341,1.05628,1.05643,1.05659,1.04615,1.04603
95,0.97233,0.97204,0.99341,0.99344,1.05643,1.05659,1.05674,1.04603,1.04593
95,0.97204,0.97175,0.99344,0.99347,1.05659,1.05674,1.0569,1.04593,1.0458
95,0.97175,0.97143,0.99347,0.9935,1.05674,1.0569,1.05703,1.0458,1.04569
95,0.97143,0.97113,0.9935,0.99353,1.0569,1.05703,1.05717,1.04569,1.04556
95,0.97113,0.97083,0.99353,0.99357,1.05703,1.05717,1.05728,1.04556,1.04541
95,0.97083,0.97054,0.99357,0.99362,1.05717,1.05728,1.05731,1.04541,1.04536
95,0.97054,0.97024,0.99362,0.99365,1.05728,1.05731,1.05742,1.04536,1.04526
95,0.97024,0.96992,0.99365,0.99368,1.05731,1.05742,1.05748,1.04526,1.04519
95,0.96992,0.9696,0.99368,0.99373,1.05742,1.05748,1.05758,1.04519,1.04503
95,0.9696,0.96928,0.99373,0.99375,1.05748,1.05758,1.05773,1.04503,1.04487
95,0.96928,0.96895,0.99375,0.99378,1.05758,1.05773,1.05787,1.04487,1.04474
95,0.96895,0.96866,0.99378,0.99381,1.05773,1.05787,1.05799,1.04474,1.04465
95,0.96866,0.96837,0.99381,0.99383,1.05787,1.05799,1.0581,1.04465,1.04454
95,0.96837,0.96806,0.99383,0.99385,1.05799,1.0581,1.0582,1.04454,1.04444
95,0.96806,0.96779,0.99385,0.99387,1.0581,1.0582,1.0583,1.04444,1.04434
95,0.96779,0.96752,0.99387,0.99389,1.0582,1.0583,1.05842,1.04434,1.04419
95,0.96752,0.96724,0.99389,0.99391,1.0583,1.05842,1.05852,1.04419,1.04406
95,0.96724,0.96698,0.99391,0.99394,1.05842,1.05852,1.05857,1.04406,1.04395
95,0.96698,0.96673,0.99394,0.99395,1.05852,1.05857,1.05862,1.04395,1.04391
95,0.96673,0.96648,0.99395,0.99395,1.05857,1.05862,1.05871,1.04391,1.04379
95,0.96648,0.96626,0.99395,0.99396,1.05862,1.05871,1.0588,1.04379,1.04374
95,0.96626,0.96603,0.99396,0.99396,1.05871,1.0588,1.05891,1.04374,1.04364
95,0.96603,0.96583,0.99396,0.99396,1.0588,1.05891,1.05901,1.04364,1.04357
95,0.96583,0.9656,0.99396,0.99397,1.05891,1.05901,1.05908,1.04357,1.04347
95,0.9656,0.96539,0.99397,0.99397,1.05901,1.05908,1.05913,1.04347,1.04342
95,0.96539,0.96522,0.99397,0.99398,1.05908,1.05913,1.05918,1.04342,1.04339
95,0.96522,0.96505,0.99398,0.99398,1.05913,1.05918,1.05921,1.04339,1.04335
95,0.96505,0.96487,0.99398,0.99399,1.05918,1.05921,1.05924,1.04335,1.0433
95,0.96487,0.96469,0.99399,0.994,1.05921,1.05924,1.05927,1.0433,1.04326
95,0.96469,0.96458,0.994,0.994,1.05924,1.05927,1.0593,1.04326,1.04327
95,0.96458,0.96446,0.994,0.99401,1.05927,1.0593,1.05931,1.04327,1.04324
95,0.96446,0.96436,0.99401,0.99402,1.0593,1.05931,1.05933,1.04324,1.04324
95,0.96436,0.96429,0.99402,0.99403,1.05931,1.05933,1.05939,1.04324,1.04321
95,0.96429,0.9642,0.99403,0.99404,1.05933,1.05939,1.05939,1.04321,1.04324
95,0.9642,0.96408,0.99404,0.99405,1.05939,1.05939,1.05936,1.04324,1.04324
95,0.96408,0.96402,0.99405,0.99406,1.05939,1.05936,1.05937,1.04324,1.04324
95,0.96402,0.96391,0.99406,0.99407,1.05936,1.05937,1.05934,1.04324,1.04323
95,0.96391,0.96381,0.99407,0.99409,1.05937,1.05934,1.05936,1.04323,1.04316
95,0.96381,0.96377,0.99409,0.99411,1.05934,1.05936,1.05935,1.04316,1.04315
95,0.96377,0.96373,0.99411,0.99413,1.05936,1.05935,1.05931,1.04315,1.04319
95,0.96373,0.96366,0.99413,0.99417,1.05935,1.05931,1.05927,1.04319,1.0432
95,0.96366,0.9636,0.99417,0.9942,1.05931,1.05927,1.05925,1.0432,1.0432
95,0.9636,0.96352,0.9942,0.99423,1.05927,1.05925,1.0591,1.0432,1.04334
95,0.96352,0.96345,0.99423,0.99424,1.05925,1.0591,1.05903,1.04334,1.0434
95,0.96345,0.96337,0.99424,0.99424,1.0591,1.05903,1.05893,1.0434,1.04338
95,0.96337,0.96329,0.99424,0.99424,1.05903,1.05893,1.05888,1.04338,1.04335
95,0.96329,0.96316,0.99424,0.99425,1.05893,1.05888,1.05876,1.04335,1.04328
95,0.96316,0.96306,0.99425,0.99426,1.05888,1.05876,1.05865,1.04328,1.04322
95,0.96306,0.96299,0.99426,0.99427,1.05876,1.05865,1.05859,1.04322,1.04314
95,0.96299,0.9629,0.99427,0.99428,1.05865,1.05859,1.05848,1.04314,1.04309
95,0.9629,0.96279,0.99428,0.99428,1.05859,1.05848,1.0584,1.04309,1.04303
95,0.96279,0.96272,0.99428,0.99428,1.05848,1.0584,1.05832,1.04303,1.04297
95,0.96272,0.96259,0.99428,0.9943,1.0584,1.05832,1.05821,1.04297,1.04279
95,0.96259,0.9625,0.9943,0.9943,1.05832,1.05821,1.05819,1.04279,1.0427
95,0.9625,0.96241,0.9943,0.99429,1.05821,1.05819,1.05814,1.0427,1.04268
95,0.96241,0.96231,0.99429,0.99427,1.05819,1.05814,1.05809,1.04268,1.04262
95,0.96231,0.96219,0.99427,0.99426,1.05814,1.05809,1.05805,1.04262,1.04257
95,0.96219,0.96205,0.99426,0.99425,1.05809,1.05805,1.05797,1.04257,1.04256
95,0.96205,0.96196,0.99425,0.99422,1.05805,1.05797,1.05794,1.04256,1.04252
95,0.96196,0.96187,0.99422,0.99419,1.05797,1.05794,1.0579,1.04252,1.04249
95,0.96187,0.96175,0.99419,0.99416,1.05794,1.0579,1.05785,1.04249,1.04244
95,0.96175,0.96166,0.99416,0.99413,1.0579,1.05785,1.05779,1.04244,1.04244
95,0.96166,0.96159,0.99413,0.99408,1.05785,1.05779,1.05778,1.04244,1.04238
95,0.96159,0.96151,0.99408,0.99403,1.05779,1.05778,1.05776,1.04238,1.04236
95,0.96151,0.96144,0.99403,0.99398,1.05778,1.05776,1.05769,1.04236,1.04239
95,0.96144,0.96135,0.99398,0.99392,1.05776,1.05769,1.05765,1.04239,1.0424
95,0.96135,0.96132,0.99392,0.99384,1.05769,1.05765,1.05763,1.0424,1.04248
95,0.96132,0.96123,0.99384,0.99376,1.05765,1.05763,1.05759,1.04248,1.04248
95,0.96123,0.96127,0.99376,0.99363,1.05763,1.05759,1.05789,1.04248,1.0423
95,0.96127,0.96115,0.99363,0.99358,1.05759,1.05789,1.05795,1.0423,1.04224
95,0.96115,0.96097,0.99358,0.99355,1.05789,1.05795,1.05791,1.04224,1.04215
95,0.96097,0.96083,0.99355,0.99352,1.05795,1.05791,1.05786,1.04215,1.04208
95,0.96083,0.9607,0.99352,0.9935,1.05791,1.05786,1.05777,1.04208,1.04201
95,0.9607,0.96057,0.9935,0.99346,1.05786,1.05777,1.05771,1.04201,1.04196
95,0.96057,0.96045,0.99346,0.99341,1.05777,1.05771,1.05766,1.04196,1.04188
95,0.96045,0.96035,0.99341,0.99335,1.05771,1.05766,1.0576,1.04188,1.04187
95,0.96035,0.96024,0.99335,0.99329,1.05766,1.0576,1.05757,1.04187,1.04182
95,0.96024,0.96015,0.99329,0.99323,1.0576,1.05757,1.05752,1.04182,1.04181
95,0.96015,0.96004,0.99323,0.99316,1.05757,1.05752,1.05749,1.04181,1.04179
95,0.96004,0.95994,0.99316,0.99309,1.05752,1.05749,1.0574,1.04179,1.04182
95,0.95994,0.95984,0.99309,0.99301,1.05749,1.0574,1.05733,1.04182,1.04186
95,0.95984,0.95972,0.99301,0.99294,1.0574,1.05733,1.05728,1.04186,1.04185
95,0.95972,0.95963,0.99294,0.99286,1.05733,1.05728,1.05726,1.04185,1.04181
95,0.95963,0.95955,0.99286,0.99278,1.05728,1.05726,1.05723,1.04181,1.0418
95,0.95955,0.95944,0.99278,0.9927,1.05726,1.05723,1.05716,1.0418,1.04184
95,0.95944,0.95937,0.9927,0.99263,1.05723,1.05716,1.05707,1.04184,1.04187
95,0.95937,0.95928,0.99263,0.99256,1.05716,1.05707,1.05694,1.04187,1.04192
95,0.95928,0.95923,0.99256,0.99248,1.05707,1.05694,1.05685,1.04192,1.04198
95,0.95923,0.95914,0.99248,0.9924,1.05694,1.05685,1.05677,1.04198,1.04203
95,0.95914,0.95909,0.9924,0.99231,1.05685,1.05677,1.05672,1.04203,1.04207
95,0.95909,0.95903,0.99231,0.99223,1.05677,1.05672,1.05664,1.04207,1.04201
95,0.95903,0.95896,0.99223,0.99216,1.05672,1.05664,1.05657,1.04201,1.04194
95,0.95896,0.95889,0.99216,0.99209,1.05664,1.05657,1.05644,1.04194,1.04201
95,0.95889,0.95888,0.99209,0.99201,1.05657,1.05644,1.05633,1.04201,1.04211
95,0.95888,0.95884,0.99201,0.99192,1.05644,1.05633,1.05623,1.04211,1.04219
95,0.95884,0.95879,0.99192,0.99185,1.05633,1.05623,1.05613,1.04219,1.04225
95,0.95879,0.95874,0.99185,0.99177,1.05623,1.05613,1.05606,1.04225,1.04231
95,0.95874,0.95869,0.99177,0.9917,1.05613,1.05606,1.05599,1.04231,1.04233
95,0.95869,0.95865,0.9917,0.99163,1.05606,1.05599,1.0559,1.04233,1.04239
95,0.95865,0.95858,0.99163,0.99156,1.05599,1.0559,1.05583,1.04239,1.04238
95,0.95858,0.95853,0.99156,0.99149,1.0559,1.05583,1.05576,1.04238,1.04243
95,0.95853,0.95848,0.99149,0.99142,1.05583,1.05576,1.05567,1.04243,1.0425
95,0.95848,0.95844,0.99142,0.99136,1.05576,1.05567,1.0556,1.0425,1.04254
95,0.95844,0.95841,0.99136,0.9913,1.05567,1.0556,1.05553,1.04254,1.04255
95,0.95841,0.95839,0.9913,0.99123,1.0556,1.05553,1.05543,1.04255,1.04263
95,0.95839,0.95838,0.99123,0.99121,1.05553,1.05543,1.05512,1.04263,1.04313
95,0.95838,0.95835,0.99121,0.99113,1.05543,1.05512,1.0551,1.04313,1.0431
95,0.95835,0.95832,0.99113,0.99109,1.05512,1.0551,1.05491,1.0431,1.0433
95,0.95832,0.9583,0.99109,0.99102,1.0551,1.05491,1.05487,1.0433,1.04326
95,0.9583,0.95831,0.99102,0.99094,1.05491,1.05487,1.05481,1.04326,1.04331
95,0.95831,0.95832,0.99094,0.99088,1.05487,1.05481,1.05457,1.04331,1.04365
95,0.95832,0.95831,0.99088,0.9908,1.05481,1.05457,1.05453,1.04365,1.04356
95,0.95831,0.95832,0.9908,0.99072,1.05457,1.05453,1.05445,1.04356,1.0435
95,0.95832,0.95831,0.99072,0.99067,1.05453,1.05445,1.05437,1.0435,1.04346
95,0.95831,0.9583,0.99067,0.9906,1.05445,1.05437,1.0543,1.04346,1.04342
95,0.9583,0.95833,0.9906,0.99054,1.05437,1.0543,1.05424,1.04342,1.0434
95,0.95833,0.95833,0.99054,0.99048,1.0543,1.05424,1.05416,1.0434,1.04336
95,0.95833,0.95833,0.99048,0.99042,1.05424,1.05416,1.05407,1.04336,1.04334
95,0.95833,0.95833,0.99042,0.99036,1.05416,1.05407,1.05402,1.04334,1.04336
95,0.95833,0.95836,0.99036,0.99031,1.05407,1.05402,1.05399,1.04336,1.04329
95,0.95836,0.95839,0.99031,0.99028,1.05402,1.05399,1.05379,1.04329,1.04345
95,0.95839,0.9584,0.99028,0.99024,1.05399,1.05379,1.05368,1.04345,1.04344
95,0.9584,0.95839,0.99024,0.99021,1.05379,1.05368,1.05351,1.04344,1.04348
95,0.95839,0.95843,0.99021,0.99018,1.05368,1.05351,1.05339,1.04348,1.04347
95,0.95843,0.95844,0.99018,0.99016,1.05351,1.05339,1.05321,1.04347,1.04348
95,0.95844,0.95846,0.99016,0.99013,1.05339,1.05321,1.05316,1.04348,1.04338
95,0.95846,0.95848,0.99013,0.99011,1.05321,1.05316,1.05306,1.04338,1.04332
95,0.95848,0.95847,0.99011,0.9901,1.05316,1.05306,1.05297,1.04332,1.04323
95,0.95847,0.95845,0.9901,0.99009,1.05306,1.05297,1.05286,1.04323,1.04319
95,0.95845,0.95845,0.99009,0.99009,1.05297,1.05286,1.05277,1.04319,1.04311
95,0.95845,0.95838,0.99009,0.99011,1.05286,1.05277,1.05267,1.04311,1.04295
95,0.95838,0.95831,0.99011,0.99011,1.05277,1.05267,1.05257,1.04295,1.04279
95,0.95831,0.95821,0.99011,0.99012,1.05267,1.05257,1.0525,1.04279,1.04273
95,0.95821,0.9581,0.99012,0.99013,1.05257,1.0525,1.05236,1.04273,1.0426
95,0.9581,0.95802,0.99013,0.99015,1.0525,1.05236,1.05223,1.0426,1.0426
95,0.95802,0.95793,0.99015,0.99018,1.05236,1.05223,1.05209,1.0426,1.04264
95,0.95793,0.95781,0.99018,0.99021,1.05223,1.05209,1.05194,1.04264,1.04243
95,0.95781,0.95769,0.99021,0.99023,1.05209,1.05194,1.05183,1.04243,1.04233
95,0.95769,0.9576,0.99023,0.99026,1.05194,1.05183,1.05168,1.04233,1.04216
95,0.9576,0.95743,0.99026,0.99028,1.05183,1.05168,1.05164,1.04216,1.04199
95,0.95743,0.95728,0.99028,0.9903,1.05168,1.05164,1.05153,1.04199,1.04178
95,0.95728,0.95713,0.9903,0.99031,1.05164,1.05153,1.05148,1.04178,1.04161
95,0.95713,0.95699,0.99031,0.99032,1.05153,1.05148,1.05143,1.04161,1.04143
95,0.95699,0.9569,0.99032,0.99031,1.05148,1.05143,1.05152,1.04143,1.04115
95,0.9569,0.95675,0.99031,0.9903,1.05143,1.05152,1.05152,1.04115,1.04091
95,0.95675,0.95662,0.9903,0.99029,1.05152,1.05152,1.05155,1.04091,1.04073
95,0.95662,0.95649,0.99029,0.9903,1.05152,1.05155,1.05147,1.04073,1.04066
95,0.95649,0.95638,0.9903,0.99028,1.05155,1.05147,1.05152,1.04066,1.04051
95,0.95638,0.95624,0.99028,0.9903,1.05147,1.05152,1.0515,1.04051,1.04044
95,0.95624,0.95608,0.9903,0.99028,1.05152,1.0515,1.0515,1.04044,1.04027
95,0.95608,0.95594,0.99028,0.99025,1.0515,1.0515,1.05154,1.04027,1.04009
95,0.95594,0.95579,0.99025,0.99022,1.0515,1.05154,1.05151,1.04009,1.03994
95,0.95579,0.95562,0.99022,0.99019,1.05154,1.05151,1.05149,1.03994,1.0398
95,0.95562,0.95549,0.99019,0.99016,1.05151,1.05149,1.0515,1.0398,1.03981
95,0.95549,0.95537,0.99016,0.99013,1.05149,1.0515,1.05138,1.03981,1.03976
95,0.95537,0.95523,0.99013,0.9901,1.0515,1.05138,1.05133,1.03976,1.03963
95,0.95523,0.95511,0.9901,0.99007,1.05138,1.05133,1.05127,1.03963,1.03957
95,0.95511,0.955,0.99007,0.99003,1.05133,1.05127,1.05121,1.03957,1.0395
95,0.955,0.9549,0.99003,0.98999,1.05127,1.05121,1.05117,1.0395,1.03942
95,0.9549,0.9548,0.98999,0.98994,1.05121,1.05117,1.05113,1.03942,1.03935
95,0.9548,0.95469,0.98994,0.98989,1.05117,1.05113,1.0511,1.03935,1.03927
95,0.95469,0.95461,0.98989,0.98984,1.05113,1.0511,1.05099,1.03927,1.03928
95,0.95461,0.95453,0.98984,0.98978,1.0511,1.05099,1.05095,1.03928,1.03923
95,0.95453,0.95445,0.98978,0.98971,1.05099,1.05095,1.05083,1.03923,1.03928
95,0.95445,0.95438,0.98971,0.98964,1.05095,1.05083,1.05077,1.03928,1.03929
95,0.95438,0.95432,0.98964,0.98957,1.05083,1.05077,1.0507,1.03929,1.0393
95,0.95432,0.9543,0.98957,0.98948,1.05077,1.0507,1.05067,1.0393,1.03931
95,0.9543,0.95425,0.98948,0.9894,1.0507,1.05067,1.05061,1.03931,1.03935
95,0.95425,0.95424,0.9894,0.98932,1.05067,1.05061,1.05058,1.03935,1.03939
95,0.95424,0.95425,0.98932,0.98923,1.05061,1.05058,1.05056,1.03939,1.03943
95,0.95425,0.95423,0.98923,0.98914,1.05058,1.05056,1.05047,1.03943,1.03944
95,0.95423,0.95423,0.98914,0.98904,1.05056,1.05047,1.05038,1.03944,1.03948
95,0.95423,0.95421,0.98904,0.98895,1.05047,1.05038,1.05031,1.03948,1.03947
95,0.95421,0.95418,0.98895,0.98883,1.05038,1.05031,1.05031,1.03947,1.03954
95,0.95418,0.95419,0.98883,0.98872,1.05031,1.05031,1.05023,1.03954,1.03966
95,0.95419,0.95423,0.98872,0.9886,1.05031,1.05023,1.05017,1.03966,1.03981
95,0.95423,0.95423,0.9886,0.98849,1.05023,1.05017,1.05015,1.03981,1.03988
95,0.95423,0.95426,0.98849,0.98836,1.05017,1.05015,1.05013,1.03988,1.03997
95,0.95426,0.9543,0.98836,0.98824,1.05015,1.05013,1.05009,1.03997,1.04011
95,0.9543,0.95434,0.98824,0.98811,1.05013,1.05009,1.05007,1.04011,1.04022
