Temperature,Jsc2,Jsc3,Voc2,Voc3,FF1,FF2,FF3,Hysteresis2,Hysteresis3
50,0.99186,0.99149,1.0052,1.00519,0.99377,0.99384,0.99392,0.9549,0.95521
50,0.99149,0.99306,1.00519,1.00515,0.99384,0.99392,0.994,0.95521,0.95539
50,0.99306,0.99279,1.00515,1.00515,0.99392,0.994,0.99408,0.95539,0.95563
50,0.99279,0.99292,1.00515,1.00514,0.994,0.99408,0.99417,0.95563,0.9558
50,0.99292,0.9926,1.00514,1.00516,0.99408,0.99417,0.99426,0.9558,0.95606
50,0.9926,0.99313,1.00516,1.00516,0.99417,0.99426,0.99435,0.95606,0.95623
50,0.99313,0.99282,1.00516,1.00517,0.99426,0.99435,0.99444,0.95623,0.9563
50,0.99282,0.99216,1.00517,1.00516,0.99435,0.99444,0.99453,0.9563,0.95661
50,0.99216,0.99189,1.00516,1.00521,0.99444,0.99453,0.99463,0.95661,0.95598
50,0.99189,0.99156,1.00521,1.00524,0.99453,0.99463,0.99473,0.95598,0.95601
50,0.99156,0.99268,1.00524,1.00529,0.99463,0.99473,0.99483,0.95601,0.95617
50,0.99268,0.99298,1.00529,1.00529,0.99473,0.99483,0.99493,0.95617,0.95621
50,0.99298,0.9926,1.00529,1.00533,0.99483,0.99493,0.99504,0.95621,0.95601
50,0.9926,0.99259,1.00533,1.0053,0.99493,0.99504,0.99514,0.95601,0.95613
50,0.99259,0.99173,1.0053,1.0053,0.99504,0.99514,0.99525,0.95613,0.95624
50,0.99173,0.99187,1.0053,1.00534,0.99514,0.99525,0.99535,0.95624,0.95628
50,0.99187,0.9923,1.00534,1.00539,0.99525,0.99535,0.99546,0.95628,0.95639
50,0.9923,0.99215,1.00539,1.00539,0.99535,0.99546,0.99557,0.95639,0.95645
50,0.99215,0.99237,1.00539,1.00538,0.99546,0.99557,0.99568,0.95645,0.9562
50,0.99237,0.99231,1.00538,1.00542,0.99557,0.99568,0.99579,0.9562,0.95632
50,0.99231,0.9923,1.00542,1.00541,0.99568,0.99579,0.9959,0.95632,0.95633
50,0.9923,0.99262,1.00541,1.00537,0.99579,0.9959,0.99601,0.95633,0.95642
50,0.99262,0.99272,1.00537,1.0054,0.9959,0.99601,0.99612,0.95642,0.95653
50,0.99272,0.99205,1.0054,1.00545,0.99601,0.99612,0.99622,0.95653,0.95595
50,0.99205,0.99284,1.00545,1.0054,0.99612,0.99622,0.99633,0.95595,0.95616
50,0.99284,0.99208,1.0054,1.00536,0.99622,0.99633,0.99644,0.95616,0.95614
50,0.99208,0.99265,1.00536,1.00533,0.99633,0.99644,0.99655,0.95614,0.9562
50,0.99265,0.99248,1.00533,1.00529,0.99644,0.99655,0.99665,0.9562,0.95622
50,0.99248,0.9925,1.00529,1.00528,0.99655,0.99665,0.99676,0.95622,0.95638
50,0.9925,0.99301,1.00528,1.00528,0.99665,0.99676,0.99686,0.95638,0.95633
50,0.99301,0.99404,1.00528,1.00526,0.99676,0.99686,0.99696,0.95633,0.95633
50,0.99404,0.99257,1.00526,1.00525,0.99686,0.99696,0.99706,0.95633,0.95644
50,0.99257,0.99235,1.00525,1.00525,0.99696,0.99706,0.99716,0.95644,0.95643
50,0.99235,0.99298,1.00525,1.0052,0.99706,0.99716,0.99726,0.95643,0.95647
50,0.99298,0.99238,1.0052,1.0052,0.99716,0.99726,0.99735,0.95647,0.95661
50,0.99238,0.99354,1.0052,1.0052,0.99726,0.99735,0.99745,0.95661,0.95661
50,0.99354,0.99294,1.0052,1.0052,0.99735,0.99745,0.99754,0.95661,0.95674
50,0.99294,0.99278,1.0052,1.00515,0.99745,0.99754,0.99762,0.95674,0.95663
50,0.99278,0.99282,1.00515,1.00519,0.99754,0.99762,0.99771,0.95663,0.95676
50,0.99282,0.99274,1.00519,1.00516,0.99762,0.99771,0.99779,0.95676,0.95679
50,0.99274,0.9927,1.00516,1.00517,0.99771,0.99779,0.99787,0.95679,0.95691
50,0.9927,0.99286,1.00517,1.00517,0.99779,0.99787,0.99794,0.95691,0.95684
50,0.99286,0.99269,1.00517,1.00516,0.99787,0.99794,0.99802,0.95684,0.95687
50,0.99269,0.99289,1.00516,1.00514,0.99794,0.99802,0.99809,0.95687,0.95698
50,0.99289,0.99321,1.00514,1.00514,0.99802,0.99809,0.99815,0.95698,0.95692
50,0.99321,0.99432,1.00514,1.00508,0.99809,0.99815,0.99822,0.95692,0.95681
50,0.99432,0.99308,1.00508,1.00496,0.99815,0.99822,0.99828,0.95681,0.95671
50,0.99308,0.99265,1.00496,1.00498,0.99822,0.99828,0.99834,0.95671,0.95673
50,0.99265,0.99359,1.00498,1.00493,0.99828,0.99834,0.99839,0.95673,0.95679
50,0.99359,0.9925,1.00493,1.00493,0.99834,0.99839,0.99844,0.95679,0.95689
50,0.9925,0.99342,1.00493,1.00486,0.99839,0.99844,0.99849,0.95689,0.95688
50,0.99342,0.99263,1.00486,1.00477,0.99844,0.99849,0.99853,0.95688,0.95706
50,0.99263,0.9925,1.00477,1.0048,0.99849,0.99853,0.99857,0.95706,0.95717
50,0.9925,0.99372,1.0048,1.0048,0.99853,0.99857,0.99861,0.95717,0.95723
50,0.99372,0.99333,1.0048,1.00483,0.99857,0.99861,0.99864,0.95723,0.9574
50,0.99333,0.99293,1.00483,1.00486,0.99861,0.99864,0.99867,0.9574,0.95736
50,0.99293,0.99276,1.00486,1.00486,0.99864,0.99867,0.9987,0.95736,0.95746
50,0.99276,0.99316,1.00486,1.00483,0.99867,0.9987,0.99872,0.95746,0.95763
50,0.99316,0.9931,1.00483,1.00476,0.9987,0.99872,0.99874,0.95763,0.95746
50,0.9931,0.99283,1.00476,1.00478,0.99872,0.99874,0.99876,0.95746,0.95743
50,0.99283,0.99243,1.00478,1.00481,0.99874,0.99876,0.99877,0.95743,0.95751
50,0.99243,0.99182,1.00481,1.00478,0.99876,0.99877,0.99878,0.95751,0.95759
50,0.99182,0.99328,1.00478,1.00482,0.99877,0.99878,0.99879,0.95759,0.95756
50,0.99328,0.99274,1.00482,1.00483,0.99878,0.99879,0.99879,0.95756,0.95737
50,0.99274,0.9929,1.00483,1.00484,0.99879,0.99879,0.99879,0.95737,0.95738
50,0.9929,0.99334,1.00484,1.0048,0.99879,0.99879,0.99879,0.95738,0.95747
50,0.99334,0.99268,1.0048,1.00485,0.99879,0.99879,0.99878,0.95747,0.9575
50,0.99268,0.99297,1.00485,1.00486,0.99879,0.99878,0.99877,0.9575,0.9575
50,0.99297,0.99201,1.00486,1.00487,0.99878,0.99877,0.99876,0.9575,0.95742
50,0.99201,0.99344,1.00487,1.00488,0.99877,0.99876,0.99874,0.95742,0.95745
50,0.99344,0.99253,1.00488,1.00488,0.99876,0.99874,0.99872,0.95745,0.95745
50,0.99253,0.99191,1.00488,1.00493,0.99874,0.99872,0.9987,0.95745,0.95747
50,0.99191,0.99249,1.00493,1.00493,0.99872,0.9987,0.99867,0.95747,0.95747
50,0.99249,0.99132,1.00493,1.00493,0.9987,0.99867,0.99864,0.95747,0.95748
50,0.99132,0.99255,1.00493,1.00494,0.99867,0.99864,0.9986,0.95748,0.95737
50,0.99255,0.99171,1.00494,1.00491,0.99864,0.9986,0.99857,0.95737,0.95735
50,0.99171,0.99226,1.00491,1.00494,0.9986,0.99857,0.99853,0.95735,0.95729
50,0.99226,0.99124,1.00494,1.00495,0.99857,0.99853,0.99848,0.95729,0.95732
50,0.99124,0.99167,1.00495,1.00498,0.99853,0.99848,0.99844,0.95732,0.95731
50,0.99167,0.99199,1.00498,1.005,0.99848,0.99844,0.99839,0.95731,0.95737
50,0.99199,0.99118,1.005,1.00501,0.99844,0.99839,0.99834,0.95737,0.95733
50,0.99118,0.99098,1.00501,1.005,0.99839,0.99834,0.99828,0.95733,0.95734
50,0.99098,0.99251,1.005,1.00503,0.99834,0.99828,0.99822,0.95734,0.95727
50,0.99251,0.99193,1.00503,1.00504,0.99828,0.99822,0.99816,0.95727,0.95728
50,0.99193,0.99176,1.00504,1.00502,0.99822,0.99816,0.9981,0.95728,0.95713
50,0.99176,0.99149,1.00502,1.00504,0.99816,0.9981,0.99803,0.95713,0.95735
50,0.99149,0.99179,1.00504,1.00504,0.9981,0.99803,0.99797,0.95735,0.95744
50,0.99179,0.9914,1.00504,1.00502,0.99803,0.99797,0.9979,0.95744,0.95727
50,0.9914,0.99098,1.00502,1.00503,0.99797,0.9979,0.99783,0.95727,0.95574
50,0.99098,0.99138,1.00503,1.00501,0.9979,0.99783,0.99775,0.95574,0.95587
50,0.99138,0.99131,1.00501,1.00499,0.99783,0.99775,0.99768,0.95587,0.95611
50,0.99131,0.99109,1.00499,1.00497,0.99775,0.99768,0.9976,0.95611,0.95636
50,0.99109,0.99102,1.00497,1.00499,0.99768,0.9976,0.99752,0.95636,0.95631
50,0.99102,0.99084,1.00499,1.00504,0.9976,0.99752,0.99744,0.95631,0.95593
50,0.99084,0.9913,1.00504,1.00506,0.99752,0.99744,0.99736,0.95593,0.95606
50,0.9913,0.99106,1.00506,1.00504,0.99744,0.99736,0.99727,0.95606,0.9562
50,0.99106,0.99139,1.00504,1.00506,0.99736,0.99727,0.99719,0.9562,0.95627
50,0.99139,0.99017,1.00506,1.00504,0.99727,0.99719,0.9971,0.95627,0.95652
50,0.99017,0.9908,1.00504,1.00502,0.99719,0.9971,0.99701,0.95652,0.95677
50,0.9908,0.99071,1.00502,1.00504,0.9971,0.99701,0.99693,0.95677,0.95682
50,0.99071,0.99118,1.00504,1.00505,0.99701,0.99693,0.99684,0.95682,0.95701
50,0.99118,0.9916,1.00505,1.00507,0.99693,0.99684,0.99674,0.95701,0.95703
50,0.9916,0.99106,1.00507,1.00511,0.99684,0.99674,0.99665,0.95703,0.95716
50,0.99106,0.99106,1.00511,1.00511,0.99674,0.99665,0.99656,0.95716,0.95714
50,0.99106,0.99135,1.00511,1.00513,0.99665,0.99656,0.99646,0.95714,0.95714
50,0.99135,0.99067,1.00513,1.0051,0.99656,0.99646,0.99637,0.95714,0.95724
50,0.99067,0.99073,1.0051,1.00515,0.99646,0.99637,0.99627,0.95724,0.95721
50,0.99073,0.9906,1.00515,1.00516,0.99637,0.99627,0.99617,0.95721,0.95742
50,0.9906,0.99073,1.00516,1.00518,0.99627,0.99617,0.99607,0.95742,0.9574
50,0.99073,0.99069,1.00518,1.00515,0.99617,0.99607,0.99597,0.9574,0.95754
50,0.99069,0.99091,1.00515,1.00515,0.99607,0.99597,0.99587,0.95754,0.95763
50,0.99091,0.99098,1.00515,1.00515,0.99597,0.99587,0.99577,0.95763,0.95762
50,0.99098,0.98993,1.00515,1.00512,0.99587,0.99577,0.99567,0.95762,0.95781
50,0.98993,0.99035,1.00512,1.00511,0.99577,0.99567,0.99557,0.95781,0.95801
50,0.99035,0.99084,1.00511,1.00511,0.99567,0.99557,0.99546,0.95801,0.9581
50,0.99084,0.99076,1.00511,1.00519,0.99557,0.99546,0.99535,0.9581,0.95821
50,0.99076,0.99116,1.00519,1.00524,0.99546,0.99535,0.99525,0.95821,0.9583
50,0.99116,0.99043,1.00524,1.0052,0.99535,0.99525,0.99514,0.9583,0.95839
50,0.99043,0.99095,1.0052,1.00515,0.99525,0.99514,0.99503,0.95839,0.95857
50,0.99095,0.99072,1.00515,1.00508,0.99514,0.99503,0.99492,0.95857,0.95857
50,0.99072,0.99072,1.00508,1.00505,0.99503,0.99492,0.99481,0.95857,0.95864
50,0.99072,0.9904,1.00505,1.005,0.99492,0.99481,0.9947,0.95864,0.95884
50,0.9904,0.99178,1.005,1.00497,0.99481,0.9947,0.99458,0.95884,0.95885
50,0.99178,0.99129,1.00497,1.00493,0.9947,0.99458,0.99447,0.95885,0.95907
50,0.99129,0.99065,1.00493,1.00484,0.99458,0.99447,0.99436,0.95907,0.95928
50,0.99065,0.99147,1.00484,1.0048,0.99447,0.99436,0.99424,0.95928,0.95932
50,0.99147,0.99021,1.0048,1.00478,0.99436,0.99424,0.99412,0.95932,0.9595
50,0.99021,0.99085,1.00478,1.00477,0.99424,0.99412,0.99401,0.9595,0.95958
50,0.99085,0.9909,1.00477,1.00478,0.99412,0.99401,0.99389,0.95958,0.95956
50,0.9909,0.99095,1.00478,1.00476,0.99401,0.99389,0.99377,0.95956,0.9596
50,0.99095,0.99077,1.00476,1.00472,0.99389,0.99377,0.99365,0.9596,0.95966
50,0.99077,0.99105,1.00472,1.00478,0.99377,0.99365,0.99353,0.95966,0.95969
50,0.99105,0.99127,1.00478,1.00471,0.99365,0.99353,0.99341,0.95969,0.95974
50,0.99127,0.99121,1.00471,1.00465,0.99353,0.99341,0.99329,0.95974,0.95974
50,0.99121,0.99148,1.00465,1.00462,0.99341,0.99329,0.99317,0.95974,0.95977
50,0.99148,0.99171,1.00462,1.00461,0.99329,0.99317,0.99305,0.95977,0.95978
50,0.99171,0.99174,1.00461,1.0046,0.99317,0.99305,0.99293,0.95978,0.95979
50,0.99174,0.99143,1.0046,1.00457,0.99305,0.99293,0.99281,0.95979,0.95978
50,0.99143,0.99155,1.00457,1.00456,0.99293,0.99281,0.99269,0.95978,0.95988
50,0.99155,0.99103,1.00456,1.00451,0.99281,0.99269,0.99257,0.95988,0.95987
50,0.99103,0.99139,1.00451,1.00453,0.99269,0.99257,0.99245,0.95987,0.95973
50,0.99139,0.99133,1.00453,1.00448,0.99257,0.99245,0.99233,0.95973,0.9597
50,0.99133,0.99267,1.00448,1.00443,0.99245,0.99233,0.99221,0.9597,0.95955
50,0.99267,0.99068,1.00443,1.00439,0.99233,0.99221,0.9921,0.95955,0.95955
50,0.99068,0.99089,1.00439,1.00435,0.99221,0.9921,0.99198,0.95955,0.95952
50,0.99089,0.99143,1.00435,1.0043,0.9921,0.99198,0.99187,0.95952,0.95956
50,0.99143,0.99181,1.0043,1.0043,0.99198,0.99187,0.99176,0.95956,0.95951
50,0.99181,0.99064,1.0043,1.00429,0.99187,0.99176,0.99165,0.95951,0.95957
50,0.99064,0.99109,1.00429,1.00426,0.99176,0.99165,0.99154,0.95957,0.95955
50,0.99109,0.99111,1.00426,1.00425,0.99165,0.99154,0.99144,0.95955,0.95962
50,0.99111,0.99043,1.00425,1.00426,0.99154,0.99144,0.99133,0.95962,0.95967
50,0.99043,0.99111,1.00426,1.00427,0.99144,0.99133,0.99123,0.95967,0.95974
50,0.99111,0.99112,1.00427,1.00428,0.99133,0.99123,0.99113,0.95974,0.95971
50,0.99112,0.99112,1.00428,1.00426,0.99123,0.99113,0.99104,0.95971,0.95976
50,0.99112,0.99083,1.00426,1.00433,0.99113,0.99104,0.99094,0.95976,0.95962
50,0.99083,0.9907,1.00433,1.00433,0.99104,0.99094,0.99085,0.95962,0.95956
50,0.9907,0.9912,1.00433,1.00431,0.99094,0.99085,0.99077,0.95956,0.9596
50,0.9912,0.99143,1.00431,1.00432,0.99085,0.99077,0.99068,0.9596,0.95964
50,0.99143,0.99152,1.00432,1.00433,0.99077,0.99068,0.9906,0.95964,0.95946
50,0.99152,0.99122,1.00433,1.0044,0.99068,0.9906,0.99052,0.95946,0.95962
50,0.99122,0.99034,1.0044,1.00439,0.9906,0.99052,0.99045,0.95962,0.95965
50,0.99034,0.99118,1.00439,1.00436,0.99052,0.99045,0.99038,0.95965,0.95957
50,0.99118,0.99129,1.00436,1.00437,0.99045,0.99038,0.99031,0.95957,0.95938
50,0.99129,0.99242,1.00437,1.00434,0.99038,0.99031,0.99025,0.95938,0.95938
50,0.99242,0.99079,1.00434,1.00437,0.99031,0.99025,0.99018,0.95938,0.95948
50,0.99079,0.98994,1.00437,1.00441,0.99025,0.99018,0.99013,0.95948,0.95929
50,0.98994,0.99037,1.00441,1.00445,0.99018,0.99013,0.99008,0.95929,0.95909
50,0.99037,0.98971,1.00445,1.00445,0.99013,0.99008,0.99003,0.95909,0.95891
50,0.98971,0.99077,1.00445,1.00446,0.99008,0.99003,0.98998,0.95891,0.9587
50,0.99077,0.9903,1.00446,1.00449,0.99003,0.98998,0.98994,0.9587,0.95858
50,0.9903,0.99011,1.00449,1.00448,0.98998,0.98994,0.9899,0.95858,0.95846
50,0.99011,0.98973,1.00448,1.00447,0.98994,0.9899,0.98987,0.95846,0.95827
50,0.98973,0.98931,1.00447,1.00447,0.9899,0.98987,0.98984,0.95827,0.95814
50,0.98931,0.9889,1.00447,1.00443,0.98987,0.98984,0.98982,0.95814,0.95803
50,0.9889,0.98988,1.00443,1.00439,0.98984,0.98982,0.98979,0.95803,0.95776
50,0.98988,0.9893,1.00439,1.0044,0.98982,0.98979,0.98978,0.95776,0.95763
50,0.9893,0.9889,1.0044,1.00443,0.98979,0.98978,0.98977,0.95763,0.95747
50,0.9889,0.98855,1.00443,1.00443,0.98978,0.98977,0.98976,0.95747,0.95735
50,0.98855,0.98884,1.00443,1.00443,0.98977,0.98976,0.98975,0.95735,0.95701
50,0.98884,0.98946,1.00443,1.00438,0.98976,0.98975,0.98975,0.95701,0.95697
50,0.98946,0.98903,1.00438,1.0044,0.98975,0.98975,0.98976,0.95697,0.95673
50,0.98903,0.98829,1.0044,1.00444,0.98975,0.98976,0.98976,0.95673,0.9566
50,0.98829,0.98932,1.00444,1.00449,0.98976,0.98976,0.98977,0.9566,0.95649
50,0.98932,0.98879,1.00449,1.00451,0.98976,0.98977,0.98979,0.95649,0.95626
50,0.98879,0.98887,1.00451,1.0045,0.98977,0.98979,0.98981,0.95626,0.95602
50,0.98887,0.98801,1.0045,1.00453,0.98979,0.98981,0.98983,0.95602,0.95605
50,0.98801,0.98905,1.00453,1.00453,0.98981,0.98983,0.98985,0.95605,0.95564
50,0.98905,0.98824,1.00453,1.00452,0.98983,0.98985,0.98988,0.95564,0.95518
50,0.98824,0.98871,1.00452,1.00455,0.98985,0.98988,0.98991,0.95518,0.95507
50,0.98871,0.9889,1.00455,1.00458,0.98988,0.98991,0.98994,0.95507,0.95651
50,0.9889,0.98856,1.00458,1.00461,0.98991,0.98994,0.98998,0.95651,0.95644
50,0.98856,0.98924,1.00461,1.00464,0.98994,0.98998,0.99002,0.95644,0.95627
50,0.98924,0.98816,1.00464,1.00467,0.98998,0.99002,0.99006,0.95627,0.95594
50,0.98816,0.98901,1.00467,1.00467,0.99002,0.99006,0.9901,0.95594,0.95599
50,0.98901,0.98818,1.00467,1.00465,0.99006,0.9901,0.99015,0.95599,0.95643
50,0.98818,0.98809,1.00465,1.00461,0.9901,0.99015,0.99019,0.95643,0.95653
50,0.98809,0.98818,1.00461,1.00464,0.99015,0.99019,0.99024,0.95653,0.95663
50,0.98818,0.9891,1.00464,1.00461,0.99019,0.99024,0.99029,0.95663,0.95673
50,0.9891,0.98894,1.00461,1.00463,0.99024,0.99029,0.99034,0.95673,0.95667
50,0.98894,0.98881,1.00463,1.00465,0.99029,0.99034,0.9904,0.95667,0.9565
50,0.98881,0.98911,1.00465,1.0046,0.99034,0.9904,0.99045,0.9565,0.95659
50,0.98911,0.98809,1.0046,1.00462,0.9904,0.99045,0.9905,0.95659,0.95667
50,0.98809,0.98839,1.00462,1.00458,0.99045,0.9905,0.99055,0.95667,0.95661
50,0.98839,0.98885,1.00458,1.00453,0.9905,0.99055,0.99061,0.95661,0.95673
50,0.98885,0.98856,1.00453,1.00452,0.99055,0.99061,0.99066,0.95673,0.95674
50,0.98856,0.98957,1.00452,1.00455,0.99061,0.99066,0.99071,0.95674,0.95677
50,0.98957,0.98856,1.00455,1.00457,0.99066,0.99071,0.99077,0.95677,0.95672
50,0.98856,0.9883,1.00457,1.00456,0.99071,0.99077,0.99082,0.95672,0.95684
50,0.9883,0.98921,1.00456,1.0045,0.99077,0.99082,0.99087,0.95684,0.9569
50,0.98921,0.98939,1.0045,1.00452,0.99082,0.99087,0.99092,0.9569,0.95695
50,0.98939,0.98874,1.00452,1.0045,0.99087,0.99092,0.99097,0.95695,0.95702
50,0.98874,0.98892,1.0045,1.00449,0.99092,0.99097,0.99101,0.95702,0.95708
50,0.98892,0.98871,1.00449,1.00447,0.99097,0.99101,0.99106,0.95708,0.9572
50,0.98871,0.98876,1.00447,1.00448,0.99101,0.99106,0.9911,0.9572,0.95726
50,0.98876,0.9891,1.00448,1.00444,0.99106,0.9911,0.99115,0.95726,0.95727
50,0.9891,0.9893,1.00444,1.00443,0.9911,0.99115,0.99119,0.95727,0.95735
50,0.9893,0.98955,1.00443,1.00429,0.99115,0.99119,0.99122,0.95735,0.9573
50,0.98955,0.99044,1.00429,1.00417,0.99119,0.99122,0.99126,0.9573,0.95747
50,0.99044,0.9891,1.00417,1.00415,0.99122,0.99126,0.9913,0.95747,0.95755
50,0.9891,0.98988,1.00415,1.00415,0.99126,0.9913,0.99133,0.95755,0.95765
50,0.98988,0.99024,1.00415,1.00416,0.9913,0.99133,0.99136,0.95765,0.95775
50,0.99024,0.98979,1.00416,1.0041,0.99133,0.99136,0.99138,0.95775,0.95783
50,0.98979,0.98921,1.0041,1.00409,0.99136,0.99138,0.99141,0.95783,0.95782
50,0.98921,0.98886,1.00409,1.00411,0.99138,0.99141,0.99143,0.95782,0.95793
50,0.98886,0.98915,1.00411,1.00406,0.99141,0.99143,0.99145,0.95793,0.95804
50,0.98915,0.98942,1.00406,1.00408,0.99143,0.99145,0.99146,0.95804,0.95802
50,0.98942,0.98979,1.00408,1.00407,0.99145,0.99146,0.99148,0.95802,0.95809
50,0.98979,0.98986,1.00407,1.00409,0.99146,0.99148,0.99149,0.95809,0.95815
50,0.98986,0.98921,1.00409,1.00408,0.99148,0.99149,0.9915,0.95815,0.95814
50,0.98921,0.98872,1.00408,1.00403,0.99149,0.9915,0.9915,0.95814,0.95823
50,0.98872,0.9897,1.00403,1.00403,0.9915,0.9915,0.9915,0.95823,0.95823
50,0.9897,0.98871,1.00403,1.00403,0.9915,0.9915,0.9915,0.95823,0.95822
50,0.98871,0.98916,1.00403,1.00391,0.9915,0.9915,0.9915,0.95822,0.95821
50,0.98916,0.98948,1.00391,1.00391,0.9915,0.9915,0.99149,0.95821,0.95827
50,0.98948,0.9899,1.00391,1.00391,0.9915,0.99149,0.99148,0.95827,0.95848
50,0.9899,0.98903,1.00391,1.00389,0.99149,0.99148,0.99147,0.95848,0.95855
50,0.98903,0.98886,1.00389,1.00388,0.99148,0.99147,0.99145,0.95855,0.95856
50,0.98886,0.98966,1.00388,1.00382,0.99147,0.99145,0.99143,0.95856,0.95864
50,0.98966,0.98909,1.00382,1.00383,0.99145,0.99143,0.99141,0.95864,0.95863
50,0.98909,0.98989,1.00383,1.0038,0.99143,0.99141,0.99139,0.95863,0.95861
50,0.98989,0.98914,1.0038,1.0038,0.99141,0.99139,0.99136,0.95861,0.95863
50,0.98914,0.98923,1.0038,1.00378,0.99139,0.99136,0.99134,0.95863,0.95871
50,0.98923,0.98875,1.00378,1.00379,0.99136,0.99134,0.9913,0.95871,0.95876
50,0.98875,0.99005,1.00379,1.00377,0.99134,0.9913,0.99127,0.95876,0.95895
50,0.99005,0.98954,1.00377,1.00381,0.9913,0.99127,0.99124,0.95895,0.95897
50,0.98954,0.98934,1.00381,1.00379,0.99127,0.99124,0.9912,0.95897,0.95903
50,0.98934,0.98945,1.00379,1.00377,0.99124,0.9912,0.99116,0.95903,0.95901
50,0.98945,0.98964,1.00377,1.00378,0.9912,0.99116,0.99112,0.95901,0.95918
50,0.98964,0.98914,1.00378,1.00378,0.99116,0.99112,0.99107,0.95918,0.95923
50,0.98914,0.98929,1.00378,1.00381,0.99112,0.99107,0.99103,0.95923,0.95909
50,0.98929,0.9889,1.00381,1.00383,0.99107,0.99103,0.99098,0.95909,0.95909
50,0.9889,0.98896,1.00383,1.00382,0.99103,0.99098,0.99093,0.95909,0.95917
50,0.98896,0.98884,1.00382,1.00384,0.99098,0.99093,0.99088,0.95917,0.95918
50,0.98884,0.9885,1.00384,1.00387,0.99093,0.99088,0.99083,0.95918,0.95907
50,0.9885,0.98952,1.00387,1.00387,0.99088,0.99083,0.99078,0.95907,0.95912
50,0.98952,0.98921,1.00387,1.00382,0.99083,0.99078,0.99073,0.95912,0.95913
50,0.98921,0.98996,1.00382,1.00381,0.99078,0.99073,0.99067,0.95913,0.95941
50,0.98996,0.98948,1.00381,1.00384,0.99073,0.99067,0.99062,0.95941,0.95962
50,0.98948,0.99004,1.00384,1.00385,0.99067,0.99062,0.99056,0.95962,0.95957
50,0.99004,0.99149,1.00385,1.00389,0.99062,0.99056,0.9905,0.95957,0.95945
50,0.99149,0.99042,1.00389,1.00388,0.99056,0.9905,0.99045,0.95945,0.95934
50,0.99042,0.99102,1.00388,1.00387,0.9905,0.99045,0.99039,0.95934,0.95921
50,0.99102,0.99107,1.00387,1.00388,0.99045,0.99039,0.99033,0.95921,0.95908
50,0.99107,0.99049,1.00388,1.00389,0.99039,0.99033,0.99027,0.95908,0.9589
50,0.99049,0.99052,1.00389,1.00393,0.99033,0.99027,0.99022,0.9589,0.95912
50,0.99052,0.98987,1.00393,1.00391,0.99027,0.99022,0.99016,0.95912,0.9589
50,0.98987,0.98915,1.00391,1.00392,0.99022,0.99016,0.9901,0.9589,0.95882
50,0.98915,0.98926,1.00392,1.00393,0.99016,0.9901,0.99005,0.95882,0.95878
50,0.98926,0.98923,1.00393,1.00391,0.9901,0.99005,0.98999,0.95878,0.95834
50,0.98923,0.98875,1.00391,1.0039,0.99005,0.98999,0.98994,0.95834,0.95848
50,0.98875,0.98858,1.0039,1.00389,0.98999,0.98994,0.98988,0.95848,0.95851
50,0.98858,0.98929,1.00389,1.0039,0.98994,0.98988,0.98983,0.95851,0.95847
50,0.98929,0.98956,1.0039,1.0039,0.98988,0.98983,0.98978,0.95847,0.95811
50,0.98956,0.98893,1.0039,1.00388,0.98983,0.98978,0.98972,0.95811,0.9581
50,0.98893,0.98885,1.00388,1.00393,0.98978,0.98972,0.98967,0.9581,0.95805
50,0.98885,0.99001,1.00393,1.00398,0.98972,0.98967,0.98962,0.95805,0.95798
50,0.99001,0.9889,1.00398,1.004,0.98967,0.98962,0.98958,0.95798,0.95813
50,0.9889,0.99069,1.004,1.00401,0.98962,0.98958,0.98953,0.95813,0.95838
50,0.99069,0.99004,1.00401,1.00398,0.98958,0.98953,0.98948,0.95838,0.95846
50,0.99004,0.99022,1.00398,1.00403,0.98953,0.98948,0.98944,0.95846,0.95857
50,0.99022,0.98977,1.00403,1.00407,0.98948,0.98944,0.9894,0.95857,0.95853
50,0.98977,0.98974,1.00407,1.00408,0.98944,0.9894,0.98936,0.95853,0.95866
50,0.98974,0.98929,1.00408,1.00409,0.9894,0.98936,0.98932,0.95866,0.95862
50,0.98929,0.9896,1.00409,1.00408,0.98936,0.98932,0.98928,0.95862,0.9586
50,0.9896,0.99,1.00408,1.00408,0.98932,0.98928,0.98924,0.9586,0.95862
50,0.99,0.98917,1.00408,1.00406,0.98928,0.98924,0.9892,0.95862,0.95862
50,0.98917,0.99002,1.00406,1.00406,0.98924,0.9892,0.98917,0.95862,0.95853
50,0.99002,0.9889,1.00406,1.00407,0.9892,0.98917,0.98914,0.95853,0.95879
50,0.9889,0.98915,1.00407,1.00407,0.98917,0.98914,0.98911,0.95879,0.95882
50,0.98915,0.9893,1.00407,1.00406,0.98914,0.98911,0.98908,0.95882,0.95876
50,0.9893,0.98955,1.00406,1.00405,0.98911,0.98908,0.98905,0.95876,0.95878
50,0.98955,0.98933,1.00405,1.00402,0.98908,0.98905,0.98902,0.95878,0.95884
50,0.98933,0.98985,1.00402,1.00401,0.98905,0.98902,0.989,0.95884,0.95888
50,0.98985,0.98963,1.00401,1.00398,0.98902,0.989,0.98898,0.95888,0.95895
50,0.98963,0.98949,1.00398,1.00397,0.989,0.98898,0.98895,0.95895,0.95894
50,0.98949,0.98931,1.00397,1.00396,0.98898,0.98895,0.98894,0.95894,0.95933
50,0.98931,0.98905,1.00396,1.00399,0.98895,0.98894,0.98892,0.95933,0.95937
