Jsc4,Voc4,FF4,Hysteresis4,PCE4
0.9859,1.00395,0.99477,0.96022,0.9858
0.98515,1.00394,0.99472,0.96037,0.98555
0.98609,1.00393,0.99466,0.96044,0.98533
0.98559,1.00396,0.9946,0.9605,0.98526
0.98575,1.00397,0.99453,0.96049,0.98515
0.98541,1.00393,0.99446,0.9605,0.98489
0.98592,1.00391,0.99439,0.96058,0.98469
0.98525,1.00394,0.99432,0.96065,0.98464
0.98572,1.00397,0.99424,0.96073,0.98452
0.98509,1.00396,0.99416,0.9608,0.98423
0.98503,1.00396,0.99408,0.96086,0.9841
0.98543,1.00392,0.99399,0.96092,0.98377
0.98529,1.00391,0.9939,0.96092,0.98347
0.98517,1.0039,0.99382,0.96097,0.98316
0.98518,1.00386,0.99373,0.96106,0.98281
0.98438,1.00385,0.99364,0.96125,0.98253
0.98424,1.00384,0.99355,0.96136,0.98228
0.98482,1.00387,0.99346,0.96125,0.98211
0.98498,1.00389,0.99336,0.96133,0.98197
0.98417,1.00389,0.99327,0.96144,0.98173
0.98432,1.00385,0.99318,0.96141,0.98143
0.98411,1.00385,0.99309,0.96137,0.98121
0.98418,1.00383,0.993,0.96139,0.98095
0.98406,1.0038,0.99291,0.96143,0.98076
0.98414,1.00378,0.99283,0.96154,0.98061
0.984,1.00378,0.99274,0.96152,0.98049
0.98441,1.00376,0.99266,0.96163,0.98033
0.98364,1.00376,0.99258,0.96156,0.98022
0.98445,1.00377,0.9925,0.96151,0.98014
0.98451,1.00377,0.99242,0.96138,0.98004
0.98403,1.00379,0.99234,0.96102,0.97993
0.98404,1.00379,0.99227,0.96103,0.97978
0.98451,1.00379,0.9922,0.96107,0.97963
0.98378,1.00382,0.99214,0.96107,0.97953
0.98375,1.0038,0.99207,0.96109,0.97932
0.98444,1.0038,0.99201,0.9612,0.97915
0.98371,1.00377,0.99196,0.9612,0.97894
0.98384,1.00374,0.9919,0.96113,0.97873
0.98309,1.00374,0.99186,0.96108,0.9786
0.98358,1.00373,0.99181,0.96119,0.97847
0.98344,1.00373,0.99177,0.96129,0.97835
0.98306,1.00373,0.99173,0.9613,0.97823
0.98322,1.00372,0.9917,0.96132,0.97812
0.98275,1.00371,0.99166,0.96126,0.978
0.98231,1.00374,0.99164,0.96119,0.97798
0.98276,1.00375,0.99162,0.96129,0.97789
0.98252,1.00378,0.9916,0.96127,0.9779
0.98298,1.00375,0.99158,0.96121,0.97779
0.98249,1.00377,0.99157,0.96122,0.9778
0.98305,1.0038,0.99156,0.96116,0.97784
0.98321,1.00382,0.99156,0.96116,0.9779
0.98319,1.00382,0.99156,0.96118,0.97788
0.98317,1.00381,0.99157,0.96125,0.97785
0.98334,1.0038,0.99157,0.96127,0.97783
0.98348,1.00381,0.99158,0.96133,0.97787
0.98313,1.00383,0.9916,0.96129,0.97794
0.98384,1.00382,0.99162,0.9613,0.97797
0.98385,1.00378,0.99164,0.96134,0.97794
0.98377,1.00375,0.99166,0.96129,0.97792
0.98354,1.00371,0.99169,0.96125,0.97792
0.98343,1.00369,0.99172,0.96128,0.97798
0.98361,1.0037,0.99175,0.96122,0.97811
0.98339,1.00369,0.99179,0.96125,0.97818
0.98343,1.0037,0.99183,0.96127,0.97833
0.98361,1.00369,0.99187,0.96136,0.97843
0.9831,1.0037,0.99191,0.96131,0.9786
0.98317,1.0037,0.99196,0.9614,0.97873
0.98344,1.00373,0.992,0.96135,0.97957
0.9833,1.0037,0.99205,0.9613,0.97958
0.98349,1.00369,0.9921,0.96126,0.97964
0.98343,1.00365,0.99216,0.96133,0.97963
0.9838,1.00366,0.99221,0.96135,0.97975
0.98346,1.00365,0.99227,0.96144,0.97982
0.98383,1.00364,0.99232,0.9614,0.97989
0.98381,1.00363,0.99238,0.9615,0.97998
0.98434,1.00365,0.99244,0.96157,0.98014
0.98358,1.00365,0.9925,0.96159,0.98025
0.98297,1.00365,0.99256,0.96169,0.98039
0.98309,1.00368,0.99262,0.96171,0.9806
0.984,1.00366,0.99268,0.96165,0.98072
0.98412,1.00363,0.99274,0.96165,0.98082
0.98408,1.00364,0.99281,0.96159,0.98099
0.98445,1.00362,0.99287,0.96162,0.98114
0.98417,1.00364,0.99293,0.96171,0.98137
0.98372,1.00365,0.99299,0.96166,0.98156
0.98354,1.00368,0.99305,0.96171,0.98181
0.98368,1.00369,0.9931,0.96166,0.98201
0.98399,1.00372,0.99316,0.96176,0.98244
0.98425,1.00374,0.99322,0.96172,0.98261
0.98356,1.00377,0.99327,0.96175,0.9828
0.98442,1.00377,0.99332,0.96172,0.98293
0.98406,1.00374,0.99337,0.96181,0.98291
0.98365,1.00373,0.99342,0.96193,0.98288
0.98361,1.00373,0.99346,0.96204,0.98288
0.98407,1.00371,0.99351,0.96202,0.98264
0.9841,1.00362,0.99355,0.96198,0.98182
0.98412,1.00364,0.99359,0.96208,0.98184
0.98326,1.00366,0.99362,0.96213,0.98181
0.98399,1.00362,0.99365,0.96223,0.98161
0.98394,1.00357,0.99368,0.96233,0.98134
0.98415,1.00356,0.99371,0.9623,0.98129
0.98363,1.00355,0.99373,0.96227,0.98123
0.98362,1.00355,0.99375,0.96231,0.98119
0.98357,1.00364,0.99376,0.96226,0.98218
0.98374,1.0036,0.99378,0.96223,0.98196
0.98335,1.00358,0.99378,0.96224,0.98177
0.98351,1.00359,0.99379,0.96226,0.98155
0.98274,1.00358,0.99379,0.96223,0.9813
0.98248,1.00353,0.99379,0.96232,0.98094
0.98265,1.00351,0.99378,0.96237,0.98069
0.98236,1.0035,0.99377,0.96247,0.98054
0.98222,1.00349,0.99375,0.96245,0.98026
0.98205,1.00351,0.99373,0.96243,0.98019
0.98212,1.00348,0.99371,0.96247,0.98
0.98225,1.00345,0.99368,0.96244,0.97981
0.98184,1.00346,0.99365,0.96249,0.97973
0.98168,1.00349,0.99362,0.96244,0.97971
0.98061,1.00349,0.99358,0.96234,0.97964
0.98097,1.00346,0.99354,0.96236,0.97952
0.98123,1.00343,0.99349,0.96239,0.97938
0.98108,1.00343,0.99344,0.96241,0.97929
0.98108,1.00343,0.99339,0.96241,0.97923
0.98096,1.00343,0.99333,0.96249,0.97916
0.98157,1.00344,0.99327,0.96245,0.97909
0.98175,1.00344,0.99321,0.96247,0.97899
0.98151,1.00344,0.99315,0.96244,0.97879
0.98134,1.00347,0.99308,0.96243,0.9787
0.98101,1.0035,0.99301,0.9624,0.97862
0.98159,1.00354,0.99294,0.96249,0.97852
0.98156,1.00354,0.99286,0.96254,0.97834
0.98136,1.00358,0.99278,0.96266,0.97825
0.98128,1.00358,0.99271,0.96274,0.97809
0.98069,1.00361,0.99263,0.96278,0.97801
0.98093,1.00362,0.99254,0.96276,0.97796
0.98135,1.0036,0.99246,0.96287,0.97781
0.98159,1.00361,0.99238,0.96308,0.97771
0.98103,1.00359,0.99229,0.96302,0.97758
0.98107,1.00363,0.99221,0.96295,0.97767
0.98127,1.00364,0.99212,0.96302,0.97762
0.98167,1.00365,0.99203,0.96307,0.97754
0.98191,1.00368,0.99195,0.96297,0.97756
0.98104,1.00369,0.99186,0.9629,0.9775
0.98111,1.00372,0.99178,0.9629,0.97752
0.98111,1.00373,0.99169,0.96291,0.97748
0.98095,1.00371,0.99161,0.96297,0.97743
0.98098,1.00372,0.99152,0.96297,0.97748
0.98118,1.0037,0.99144,0.9629,0.97737
0.98191,1.0037,0.99136,0.96287,0.97731
0.98143,1.00373,0.99128,0.96297,0.97732
0.9814,1.0037,0.9912,0.96304,0.97718
0.98171,1.00367,0.99113,0.96306,0.97698
0.98205,1.00367,0.99106,0.96308,0.97684
0.98147,1.00366,0.99098,0.96305,0.97671
0.98257,1.00365,0.99092,0.96307,0.9766
0.98173,1.00364,0.99085,0.96307,0.9765
0.98129,1.00363,0.99079,0.96302,0.97642
0.98231,1.00361,0.99073,0.96304,0.97634
0.98215,1.0036,0.99067,0.96307,0.97626
0.98164,1.00358,0.99061,0.96315,0.9762
0.98206,1.00359,0.99056,0.96324,0.9762
0.98168,1.00358,0.99051,0.96327,0.97616
0.9818,1.00357,0.99047,0.96323,0.97613
0.9822,1.00356,0.99043,0.96327,0.97611
0.98176,1.00352,0.99039,0.96326,0.97603
0.98233,1.00348,0.99036,0.96322,0.97595
0.98208,1.00349,0.99033,0.96322,0.97601
0.98232,1.00346,0.9903,0.96326,0.97595
0.98208,1.00346,0.99027,0.96323,0.976
0.98191,1.00341,0.99025,0.96326,0.97522
0.98219,1.00339,0.99024,0.96329,0.97516
0.98246,1.00338,0.99023,0.96333,0.97513
0.98225,1.0034,0.99022,0.96337,0.97516
0.98211,1.00339,0.99021,0.96339,0.97516
0.98272,1.0034,0.99021,0.96343,0.97518
0.98229,1.00339,0.99021,0.96352,0.97517
0.98276,1.0034,0.99022,0.9635,0.97523
0.98256,1.00337,0.99022,0.96351,0.97517
0.98274,1.00336,0.99023,0.96346,0.97519
0.98249,1.00338,0.99025,0.9634,0.97528
0.98243,1.00335,0.99027,0.96342,0.97525
0.98308,1.00337,0.99029,0.96343,0.97534
0.98254,1.00337,0.99031,0.96343,0.9754
0.98248,1.00336,0.99034,0.96345,0.97545
0.98253,1.00336,0.99037,0.96344,0.9755
0.98247,1.00334,0.9904,0.96342,0.97551
0.98308,1.00337,0.99044,0.96348,0.97566
0.98275,1.00334,0.99048,0.96352,0.97568
0.98301,1.00334,0.99052,0.96359,0.97579
0.98264,1.00335,0.99056,0.96353,0.97571
0.98311,1.00333,0.9906,0.96358,0.97575
0.9826,1.00333,0.99065,0.96364,0.97587
0.98222,1.00333,0.9907,0.9637,0.97599
0.9827,1.00333,0.99075,0.96369,0.9761
0.98192,1.00336,0.99081,0.96366,0.97627
0.98239,1.00338,0.99086,0.96361,0.97646
0.98284,1.00338,0.99092,0.96363,0.97658
0.98221,1.00338,0.99098,0.96366,0.97671
0.98235,1.00336,0.99104,0.96363,0.97682
0.98223,1.00334,0.9911,0.96352,0.9769
0.98212,1.00334,0.99116,0.96341,0.97701
0.98227,1.00338,0.99123,0.96331,0.97731
0.98147,1.00338,0.99129,0.96327,0.97747
0.98185,1.00339,0.99136,0.96327,0.9776
0.98168,1.0034,0.99142,0.9632,0.97774
0.98161,1.00333,0.99149,0.96321,0.97681
0.98185,1.00333,0.99156,0.96316,0.97681
0.98149,1.00335,0.99162,0.96317,0.97687
0.98159,1.00335,0.99169,0.96314,0.97692
0.98144,1.00335,0.99176,0.96321,0.97697
0.98152,1.00335,0.99183,0.96311,0.97703
0.98104,1.00335,0.99189,0.96307,0.9771
0.98091,1.00338,0.99196,0.96295,0.97723
0.98069,1.0034,0.99203,0.96297,0.97735
0.98071,1.00339,0.99209,0.96293,0.97735
0.98105,1.00339,0.99216,0.9629,0.97743
0.98145,1.00342,0.99222,0.96287,0.97757
0.98083,1.00342,0.99228,0.9629,0.97766
0.98113,1.00342,0.99235,0.96288,0.97771
0.98046,1.00344,0.99241,0.96286,0.97779
0.98093,1.00346,0.99247,0.96291,0.97787
0.98085,1.00348,0.99252,0.9628,0.97794
0.9809,1.0035,0.99258,0.96273,0.97802
0.98124,1.00351,0.99263,0.96274,0.97806
0.98054,1.00351,0.99269,0.9627,0.97812
0.98084,1.00352,0.99274,0.96275,0.97819
0.98054,1.00355,0.99279,0.96275,0.97827
0.98073,1.00356,0.99284,0.96281,0.97835
0.98068,1.00356,0.99288,0.96282,0.97842
0.98083,1.00357,0.99292,0.96288,0.97845
0.98074,1.00355,0.99296,0.96292,0.97845
0.9806,1.00357,0.993,0.96298,0.97856
0.98012,1.00357,0.99304,0.96297,0.9786
0.98015,1.00358,0.99307,0.9629,0.97866
0.98029,1.00358,0.99311,0.96287,0.97873
0.98001,1.00357,0.99314,0.96286,0.9787
0.98056,1.00357,0.99316,0.96279,0.97873
0.9805,1.00359,0.99319,0.96259,0.97882
0.98059,1.00361,0.99321,0.96263,0.97891
0.98006,1.0036,0.99323,0.9627,0.97885
0.98004,1.00363,0.99325,0.96264,0.97899
0.9807,1.00363,0.99326,0.96258,0.979
0.9803,1.00362,0.99328,0.96258,0.97895
0.98063,1.0036,0.99329,0.96256,0.9789
0.98034,1.00359,0.99329,0.96255,0.97882
0.98088,1.00357,0.9933,0.96268,0.97876
0.97986,1.00358,0.9933,0.96262,0.97873
0.98046,1.00355,0.99331,0.96266,0.97854
0.98059,1.00356,0.9933,0.96275,0.97852
0.98079,1.00355,0.9933,0.96276,0.97845
0.9807,1.00353,0.9933,0.96268,0.97832
0.98062,1.00354,0.99329,0.96269,0.97829
0.98046,1.00353,0.99328,0.96269,0.97827
0.98054,1.0035,0.99327,0.9627,0.97822
0.98132,1.00349,0.99326,0.96277,0.97822
0.9809,1.00348,0.99324,0.96273,0.97819
0.98151,1.00347,0.99323,0.96268,0.97813
0.98157,1.00343,0.99321,0.96275,0.97802
0.9815,1.00341,0.99319,0.9628,0.978
0.9817,1.0034,0.99317,0.96279,0.97793
0.98155,1.00338,0.99315,0.96273,0.97786
0.9819,1.00336,0.99313,0.96267,0.97779
0.98169,1.00336,0.9931,0.9627,0.97778
0.9816,1.00337,0.99308,0.96272,0.97775
0.98162,1.00335,0.99305,0.96275,0.97768
0.98135,1.00335,0.99303,0.96277,0.97766
0.98186,1.00334,0.993,0.96284,0.97758
0.98185,1.00332,0.99297,0.96282,0.9775
0.9817,1.0033,0.99294,0.96288,0.97744
0.9815,1.00328,0.99291,0.96296,0.97738
0.98141,1.00329,0.99288,0.963,0.97736
0.982,1.0033,0.99285,0.96301,0.97735
0.9819,1.00331,0.99282,0.96308,0.97733
0.9812,1.00327,0.99279,0.96307,0.97722
0.98107,1.00324,0.99276,0.96312,0.97709
0.98131,1.0032,0.99273,0.96303,0.97699
0.98157,1.00321,0.9927,0.96297,0.97698
0.98168,1.0032,0.99267,0.96296,0.97694
0.98157,1.00319,0.99263,0.96291,0.9769
0.98123,1.00318,0.9926,0.96298,0.97687
0.98177,1.00314,0.99257,0.96299,0.97677
0.98151,1.00315,0.99254,0.96298,0.97678
0.98151,1.00314,0.99251,0.96305,0.97673
0.98195,1.00315,0.99248,0.96306,0.97676
0.98145,1.00316,0.99245,0.96312,0.97676
0.98178,1.00317,0.99242,0.96314,0.97677
0.98139,1.00316,0.99239,0.96312,0.97675
0.98124,1.00313,0.99236,0.96315,0.97666
0.98152,1.00314,0.99233,0.9631,0.97669
0.98132,1.00314,0.9923,0.96309,0.97665
0.98116,1.00313,0.99227,0.96318,0.97659
0.98103,1.00315,0.99225,0.96312,0.9766
0.98122,1.00314,0.99222,0.96302,0.97655
0.98118,1.0031,0.99219,0.96297,0.97644
0.98087,1.00312,0.99216,0.9629,0.97644
0.98054,1.0031,0.99214,0.96285,0.97639
0.9811,1.00307,0.99211,0.9628,0.97625
0.98087,1.00308,0.99209,0.96274,0.97624
0.98071,1.00309,0.99206,0.96267,0.97622
0.98095,1.0031,0.99204,0.9626,0.97619
0.98087,1.00312,0.99202,0.96253,0.97617
0.98034,1.00313,0.992,0.96252,0.97616
0.98029,1.00311,0.99197,0.96247,0.97599
0.97992,1.00312,0.99195,0.96242,0.97595
0.98035,1.00314,0.99193,0.96238,0.97597
0.98063,1.00314,0.99191,0.9623,0.97598
0.98016,1.00314,0.99189,0.9622,0.97592
0.98015,1.00316,0.99187,0.96221,0.97598
0.98011,1.00316,0.99185,0.96212,0.97597
0.98027,1.00315,0.99183,0.96214,0.97588
0.97962,1.00317,0.99181,0.96198,0.97591
0.9806,1.0032,0.99179,0.96193,0.97604
0.98016,1.00319,0.99177,0.96189,0.97605
0.9801,1.00318,0.99175,0.96193,0.97592
0.98017,1.00317,0.99173,0.96187,0.97581
0.97983,1.00318,0.99171,0.96142,0.9758
0.98018,1.00318,0.99169,0.96145,0.97574
0.97986,1.00317,0.99167,0.96152,0.97568
0.97977,1.00317,0.99165,0.96149,0.97565
0.98044,1.00317,0.99162,0.9615,0.97553
0.97974,1.00314,0.9916,0.9616,0.97538
0.97963,1.00311,0.99158,0.96156,0.97522
0.97997,1.00309,0.99156,0.9617,0.97512
0.97944,1.00308,0.99153,0.96174,0.97506
0.97962,1.00309,0.99151,0.96178,0.97505
0.97929,1.0031,0.99149,0.96182,0.97499
0.97934,1.00311,0.99146,0.96182,0.97509
0.97956,1.00309,0.99144,0.96194,0.975
0.97955,1.0031,0.99141,0.96193,0.97498
0.9794,1.0031,0.99138,0.962,0.97496
0.97917,1.00311,0.99136,0.96207,0.97495
0.97974,1.00314,0.99133,0.96207,0.975
0.97958,1.00313,0.9913,0.96212,0.97499
0.9794,1.00312,0.99127,0.96216,0.97492
0.97959,1.00311,0.99124,0.9622,0.97491
0.97974,1.00312,0.99121,0.9623,0.97491
0.97995,1.00313,0.99118,0.96243,0.97493
0.97986,1.00315,0.99115,0.96224,0.97497
0.9801,1.00315,0.99112,0.96233,0.97497
0.97994,1.00314,0.99109,0.96236,0.97497
0.98067,1.00316,0.99105,0.96239,0.97506
0.98034,1.00316,0.99102,0.96247,0.97496
0.98051,1.00317,0.99099,0.96263,0.97492
0.98008,1.00316,0.99095,0.96271,0.97487
0.98019,1.00316,0.99092,0.96282,0.97487
0.9806,1.00317,0.99088,0.96292,0.97487
0.98042,1.0032,0.99084,0.96293,0.9749
0.98024,1.0032,0.99081,0.96301,0.97488
0.98064,1.00321,0.99077,0.96313,0.97485
0.98062,1.00322,0.99073,0.96321,0.97489
0.98077,1.00323,0.99069,0.96327,0.97498
0.98024,1.00323,0.99066,0.96334,0.97497
0.98055,1.00324,0.99062,0.9634,0.975
0.98087,1.00326,0.99058,0.96353,0.97504
0.98055,1.00328,0.99054,0.96364,0.97502
0.98047,1.00326,0.9905,0.96364,0.9749
0.98074,1.00324,0.99045,0.96369,0.97479
0.98088,1.00325,0.99041,0.9638,0.97474
0.9807,1.00327,0.99037,0.96385,0.97475
0.98057,1.00327,0.99033,0.9639,0.97465
0.98077,1.00327,0.99028,0.964,0.97457
0.98104,1.00329,0.99024,0.9641,0.97457
0.9809,1.00329,0.9902,0.96419,0.97452
0.98113,1.00328,0.99015,0.96427,0.97444
0.98123,1.00326,0.99011,0.96429,0.97433
0.98105,1.00326,0.99006,0.96433,0.97428
0.98109,1.00326,0.99002,0.96436,0.97423
0.98126,1.00328,0.98997,0.96441,0.97428
0.98115,1.00327,0.98993,0.96444,0.97421
0.98117,1.00329,0.98988,0.96446,0.97422
0.98092,1.00329,0.98984,0.96446,0.97416
0.98091,1.00329,0.98979,0.96444,0.9741
0.98082,1.00326,0.98974,0.96451,0.97398
0.98128,1.00323,0.9897,0.96452,0.97384
0.98158,1.00324,0.98965,0.96453,0.97379
0.98117,1.00326,0.9896,0.96453,0.97373
0.98081,1.00325,0.98956,0.96462,0.97362
0.98087,1.00325,0.98951,0.96463,0.97353
0.98079,1.00324,0.98947,0.96469,0.97343
0.98115,1.00326,0.98942,0.96475,0.97336
0.98139,1.00327,0.98937,0.96474,0.97329
0.98082,1.00327,0.98933,0.96482,0.97321
0.98069,1.00327,0.98928,0.96481,0.97313
0.98065,1.00327,0.98924,0.96476,0.97305
0.98028,1.00326,0.98919,0.96473,0.97296
0.98035,1.00326,0.98915,0.96468,0.97292
0.97976,1.00326,0.98911,0.96463,0.97282
0.97991,1.00327,0.98906,0.96462,0.97276
0.97969,1.00326,0.98902,0.9645,0.97264
0.97892,1.00326,0.98898,0.96448,0.97254
0.97972,1.00325,0.98893,0.96441,0.97246
0.97917,1.00323,0.98889,0.96429,0.97233
0.97981,1.00323,0.98885,0.96425,0.97227
0.9791,1.00323,0.98881,0.96418,0.9722
0.97924,1.00325,0.98878,0.9641,0.97224
0.9793,1.00325,0.98874,0.96405,0.9722
0.97987,1.00325,0.9887,0.964,0.97218
0.97914,1.00328,0.98867,0.96393,0.97225
0.97946,1.00328,0.98863,0.96382,0.9723
0.97919,1.00328,0.9886,0.9638,0.97226
0.97896,1.00326,0.98857,0.96372,0.97216
0.97906,1.00326,0.98854,0.96366,0.97212
0.97916,1.00323,0.98851,0.96358,0.97203
0.97911,1.00323,0.98848,0.96355,0.97197
0.97836,1.00323,0.98845,0.96352,0.97201
0.97849,1.00322,0.98843,0.96344,0.97197
0.97884,1.00323,0.98841,0.96339,0.97187
0.97941,1.00325,0.98838,0.9633,0.97215
0.97914,1.00322,0.98836,0.96321,0.97194
0.97849,1.00318,0.98835,0.96312,0.97172
0.97928,1.00315,0.98833,0.96302,0.97152
0.97922,1.00313,0.98831,0.96297,0.97131
0.97904,1.0031,0.9883,0.96293,0.97102
0.97909,1.00309,0.98829,0.96288,0.97079
0.97871,1.00307,0.98828,0.96274,0.97061
0.97883,1.00304,0.98827,0.96263,0.97047
0.97862,1.00301,0.98827,0.96299,0.97028
0.97862,1.003,0.98826,0.96299,0.97017
0.97835,1.00299,0.98826,0.96288,0.97006
0.97831,1.00296,0.98826,0.96284,0.96988
0.97834,1.00295,0.98826,0.96281,0.96981
0.97861,1.00295,0.98826,0.96272,0.96978
0.97823,1.00297,0.98827,0.96276,0.9698
0.97819,1.00298,0.98827,0.96272,0.96981
0.97792,1.00299,0.98828,0.96275,0.9698
0.97846,1.00297,0.98829,0.96278,0.96975
0.97874,1.00297,0.9883,0.9628,0.96975
0.97859,1.00297,0.98831,0.96278,0.96962
0.97872,1.00298,0.98833,0.96271,0.96964
0.97879,1.00299,0.98834,0.96274,0.96969
0.9784,1.00301,0.98836,0.96273,0.96973
0.97845,1.003,0.98838,0.96271,0.96974
0.97871,1.00301,0.9884,0.96274,0.96979
0.97891,1.00302,0.98842,0.96273,0.96982
0.97888,1.00306,0.98844,0.96266,0.96995
0.97868,1.00308,0.98847,0.96269,0.97
0.97964,1.00308,0.98849,0.96265,0.97005
0.97945,1.0031,0.98852,0.96256,0.97015
0.97897,1.00312,0.98854,0.96286,0.97024
0.97936,1.00314,0.98857,0.9629,0.97033
0.97817,1.00318,0.9886,0.96295,0.97047
0.97856,1.0032,0.98862,0.963,0.97049
0.97862,1.0032,0.98865,0.96305,0.97057
0.9792,1.00321,0.98868,0.96303,0.97067
0.97863,1.00323,0.98871,0.96308,0.9708
0.97892,1.00326,0.98874,0.9631,0.97096
0.97915,1.00327,0.98877,0.96309,0.97107
0.97906,1.00329,0.9888,0.96312,0.97122
0.9786,1.0033,0.98883,0.96308,0.97132
0.97902,1.00335,0.98886,0.96311,0.97151
0.97877,1.00337,0.98889,0.96307,0.97161
0.97903,1.00339,0.98892,0.96313,0.9716
0.97856,1.00341,0.98895,0.96316,0.97171
0.97924,1.00341,0.98898,0.96306,0.97169
0.97875,1.00343,0.98901,0.96307,0.97176
0.979,1.00346,0.98904,0.96309,0.97187
0.97938,1.0035,0.98907,0.96314,0.97202
0.97901,1.00354,0.9891,0.96316,0.97217
0.97913,1.00356,0.98913,0.96317,0.9723
0.97938,1.00356,0.98915,0.96319,0.97237
0.97941,1.00359,0.98918,0.96321,0.97249
0.97942,1.00361,0.98921,0.9632,0.97261
0.97876,1.00362,0.98923,0.96318,0.97272
0.97937,1.00364,0.98925,0.96315,0.97283
0.97962,1.00366,0.98928,0.96318,0.97293
0.97943,1.00368,0.9893,0.96325,0.97302
0.97937,1.00367,0.98932,0.96328,0.97305
0.97928,1.00369,0.98934,0.96327,0.97312
0.97941,1.0037,0.98936,0.96327,0.97312
0.97955,1.00371,0.98938,0.9633,0.97317
0.97934,1.00372,0.9894,0.96333,0.97319
0.97901,1.00371,0.98941,0.96336,0.97317
0.97919,1.00379,0.98943,0.96345,0.97422
0.97952,1.0038,0.98944,0.96345,0.97417
0.97908,1.00382,0.98945,0.96343,0.97415
0.97945,1.00383,0.98946,0.96342,0.97407
0.97949,1.00381,0.98947,0.96347,0.97396
0.97927,1.00382,0.98948,0.9635,0.97395
0.97959,1.00384,0.98949,0.96357,0.97407
0.97913,1.00383,0.98949,0.96357,0.97398
0.97893,1.00383,0.9895,0.96356,0.9739
0.97894,1.00381,0.9895,0.9636,0.97378
0.97929,1.00382,0.9895,0.9636,0.97373
0.97883,1.00382,0.9895,0.96365,0.97364
0.97887,1.00381,0.9895,0.96364,0.97355
0.97862,1.0038,0.9895,0.96367,0.97343
0.97931,1.00379,0.98949,0.9637,0.97328
0.97882,1.00378,0.98949,0.96377,0.9732
0.97875,1.00377,0.98948,0.9638,0.9731
0.97886,1.00377,0.98948,0.96383,0.97307
0.97914,1.00375,0.98947,0.96386,0.97297
0.97919,1.00376,0.98946,0.96397,0.97296
0.97887,1.00375,0.98945,0.96396,0.9729
0.97902,1.00374,0.98943,0.96397,0.97284
0.97871,1.00373,0.98942,0.96398,0.97276
0.97858,1.00371,0.98941,0.96404,0.9726
0.97858,1.00368,0.98939,0.96403,0.97247
0.97876,1.00365,0.98938,0.96402,0.97232
0.97838,1.00364,0.98936,0.96405,0.97218
0.97883,1.00361,0.98934,0.96412,0.97197
0.97828,1.00358,0.98933,0.96409,0.97181
0.97832,1.00358,0.98931,0.96408,0.97175
0.97892,1.00357,0.98929,0.96414,0.97164
0.97848,1.00356,0.98927,0.96416,0.97154
0.97832,1.00354,0.98925,0.96416,0.97144
0.97851,1.00351,0.98924,0.9641,0.97115
0.97835,1.00347,0.98922,0.96411,0.97091
0.97749,1.00344,0.9892,0.96409,0.97075
0.97774,1.0034,0.98918,0.96412,0.97027
0.97743,1.00339,0.98916,0.9641,0.97016
0.97692,1.00338,0.98915,0.96413,0.97002
0.97753,1.00338,0.98913,0.96412,0.96993
0.97733,1.00336,0.98911,0.9641,0.96981
0.97717,1.00333,0.9891,0.96403,0.96965
0.977,1.00331,0.98908,0.96397,0.96952
0.97723,1.0033,0.98907,0.96399,0.96942
0.97662,1.0033,0.98906,0.96402,0.96936
0.97668,1.00331,0.98904,0.96402,0.9693
0.97676,1.00332,0.98903,0.964,0.96926
0.97677,1.0033,0.98902,0.96407,0.96917
0.97658,1.0033,0.98901,0.9641,0.96909
0.97671,1.00329,0.989,0.96415,0.969
0.97655,1.00328,0.98899,0.96415,0.96892
0.97645,1.00327,0.98898,0.96415,0.96884
0.97646,1.00326,0.98897,0.96413,0.96876
0.97615,1.00323,0.98897,0.9641,0.96863
0.97611,1.00322,0.98896,0.96408,0.96857
0.97616,1.00323,0.98895,0.96408,0.96857
0.97591,1.00324,0.98895,0.96412,0.96861
0.97663,1.00325,0.98894,0.96411,0.96861
0.97676,1.00326,0.98894,0.9641,0.96866
0.97637,1.00326,0.98894,0.96409,0.96864
0.97666,1.00327,0.98893,0.96403,0.96866
0.97664,1.00327,0.98893,0.96402,0.96862
0.97644,1.00327,0.98893,0.96402,0.9686
0.97624,1.00327,0.98893,0.96404,0.96859
0.97626,1.00328,0.98893,0.96403,0.96862
0.9762,1.0033,0.98893,0.96402,0.96866
0.97684,1.00329,0.98893,0.96409,0.9686
0.97615,1.00331,0.98893,0.96405,0.96864
0.97614,1.00333,0.98893,0.96403,0.96869
0.97616,1.00331,0.98894,0.96396,0.96865
0.9762,1.00332,0.98894,0.96392,0.96866
0.9765,1.00335,0.98895,0.96385,0.9687
0.9764,1.00337,0.98895,0.96382,0.96875
0.97631,1.00339,0.98896,0.96379,0.96881
0.97646,1.0034,0.98896,0.96377,0.96881
0.97589,1.00342,0.98897,0.96379,0.96887
0.9764,1.00342,0.98898,0.9638,0.96889
0.97634,1.00345,0.98899,0.96381,0.96897
0.97577,1.00345,0.989,0.96375,0.96901
0.97631,1.00345,0.98901,0.96367,0.969
0.97668,1.00351,0.98902,0.96362,0.96899
0.97636,1.00356,0.98903,0.96362,0.96898
0.97619,1.0036,0.98904,0.96369,0.96899
0.9761,1.00362,0.98906,0.96361,0.96901
0.97644,1.00363,0.98907,0.96355,0.96899
0.9762,1.00363,0.98908,0.9635,0.96897
0.97639,1.00363,0.9891,0.96349,0.96896
0.97673,1.00363,0.98912,0.96349,0.96904
0.97603,1.00364,0.98913,0.96345,0.96911
