Jsc4,Voc4,FF4,Hysteresis4,PCE4
0.94314,0.97931,1.04271,1.04595,0.96297
0.94283,0.9795,1.04272,1.04587,0.96303
0.94251,0.97969,1.04274,1.04579,0.96307
0.94215,0.9799,1.04271,1.04573,0.96316
0.94182,0.9801,1.04275,1.04564,0.9632
0.94151,0.98031,1.04279,1.04557,0.96327
0.94119,0.98051,1.04282,1.04552,0.96333
0.94088,0.98071,1.04285,1.04546,0.96342
0.94053,0.9809,1.04289,1.04537,0.96343
0.94021,0.9811,1.04297,1.04527,0.96343
0.93991,0.98128,1.04303,1.0452,0.96348
0.93959,0.98146,1.04309,1.04512,0.96349
0.9393,0.98163,1.04321,1.04501,0.96345
0.93899,0.98179,1.04328,1.04497,0.96346
0.93871,0.98196,1.04337,1.04492,0.96346
0.93844,0.98211,1.04347,1.04486,0.96343
0.93816,0.98226,1.04357,1.0448,0.96341
0.93788,0.9824,1.04366,1.04476,0.96336
0.9376,0.98253,1.04377,1.04471,0.96328
0.93732,0.98266,1.04389,1.04462,0.96317
0.93703,0.98279,1.04398,1.04455,0.9631
0.93674,0.98291,1.0441,1.04445,0.96297
0.93644,0.98302,1.0442,1.04438,0.96283
0.93618,0.98313,1.04435,1.0443,0.96266
0.93589,0.98324,1.04438,1.04426,0.9626
0.93566,0.98334,1.04445,1.04423,0.96254
0.9354,0.98344,1.04452,1.04416,0.96244
0.93515,0.98352,1.04464,1.04407,0.96227
0.93486,0.9836,1.04472,1.044,0.9621
0.93459,0.98367,1.04481,1.04394,0.96192
0.93434,0.98374,1.04486,1.04392,0.9618
0.93409,0.98379,1.04496,1.04381,0.96161
0.93382,0.98385,1.04502,1.04373,0.96143
0.93356,0.98389,1.04508,1.04369,0.96126
0.93336,0.98392,1.04517,1.04364,0.96109
0.93315,0.98395,1.04521,1.04364,0.96098
0.93296,0.98397,1.04525,1.04362,0.96086
0.93276,0.98399,1.04534,1.04354,0.96065
0.93259,0.98399,1.04542,1.0435,0.96047
0.93242,0.98398,1.04562,1.04335,0.96011
0.93224,0.98397,1.04572,1.04329,0.95986
0.93207,0.98395,1.04579,1.04326,0.95962
0.93196,0.98392,1.04588,1.04326,0.95942
0.93183,0.98389,1.04592,1.04328,0.95926
0.93172,0.98386,1.046,1.04325,0.95905
0.93158,0.98382,1.04606,1.04323,0.95884
0.9315,0.98378,1.04611,1.04327,0.95868
0.93141,0.98374,1.0461,1.04335,0.9586
0.93133,0.9837,1.04613,1.04335,0.95847
0.93127,0.98365,1.04614,1.04343,0.95838
0.93122,0.9836,1.04618,1.04345,0.95827
0.93115,0.98354,1.04621,1.04346,0.95812
0.93112,0.98348,1.04628,1.04354,0.95796
0.93109,0.98341,1.04634,1.04356,0.9578
0.93107,0.98336,1.04633,1.04358,0.95775
0.93102,0.98329,1.04631,1.04362,0.95768
0.93098,0.98323,1.04628,1.04366,0.95764
0.93096,0.98316,1.04625,1.04373,0.95759
0.93092,0.9831,1.04616,1.0438,0.95761
0.93093,0.98303,1.04613,1.04383,0.95758
0.9309,0.98297,1.04598,1.04399,0.95767
0.93091,0.98289,1.04591,1.04392,0.95766
0.93091,0.98284,1.04575,1.04404,0.95777
0.93092,0.98275,1.04571,1.04413,0.95768
0.93096,0.98267,1.04571,1.04423,0.95758
0.93097,0.98258,1.04569,1.04425,0.95746
0.93101,0.98249,1.04573,1.04431,0.9573
0.93103,0.98241,1.0457,1.0444,0.95721
0.93105,0.98233,1.04566,1.04451,0.95715
0.9311,0.98225,1.04567,1.04462,0.95703
0.93113,0.98218,1.0456,1.04462,0.95701
0.93114,0.9821,1.04557,1.04468,0.9569
0.93118,0.98202,1.04561,1.04479,0.95672
0.93121,0.98195,1.04554,1.04487,0.95667
0.93128,0.98189,1.04553,1.04491,0.9566
0.93131,0.98182,1.04549,1.04496,0.95653
0.93134,0.98176,1.04542,1.04504,0.9565
0.93138,0.98171,1.04536,1.04509,0.95649
0.93139,0.98166,1.0453,1.04513,0.95646
0.93142,0.98161,1.04527,1.04513,0.95639
0.93146,0.98158,1.04521,1.04519,0.95642
0.93151,0.98156,1.04514,1.04523,0.95647
0.93152,0.98153,1.0451,1.04523,0.95644
0.93152,0.98151,1.04507,1.04526,0.9564
0.93152,0.9815,1.04502,1.04529,0.95639
0.9315,0.9815,1.04495,1.04532,0.95641
0.93146,0.9815,1.04488,1.04535,0.95641
0.93145,0.98151,1.04487,1.04531,0.95636
0.93141,0.98152,1.04481,1.04528,0.95636
0.93136,0.98155,1.04477,1.04523,0.95634
0.93129,0.98156,1.04482,1.04513,0.95616
0.93124,0.98157,1.04494,1.0451,0.95588
0.93115,0.9816,1.04494,1.04509,0.95572
0.93107,0.98163,1.04491,1.04501,0.95561
0.93097,0.98167,1.04485,1.04496,0.95553
0.93084,0.98171,1.04484,1.04491,0.95534
0.93072,0.98176,1.04479,1.04484,0.95524
0.93057,0.9818,1.04483,1.04473,0.95496
0.93043,0.98185,1.04484,1.04463,0.95473
0.93028,0.9819,1.04483,1.04455,0.95453
0.93011,0.98195,1.04482,1.04448,0.95428
0.92989,0.982,1.04477,1.04437,0.95404
0.92973,0.98206,1.04472,1.04433,0.95387
0.92956,0.98212,1.04466,1.04427,0.95371
0.92942,0.98217,1.04465,1.04418,0.95349
0.92922,0.98223,1.04457,1.04415,0.95331
0.92906,0.98229,1.04451,1.04406,0.95315
0.92889,0.98234,1.04444,1.044,0.95298
0.92871,0.9824,1.04438,1.04394,0.95278
0.92854,0.98244,1.04432,1.04388,0.95259
0.92837,0.98248,1.04427,1.04381,0.95237
0.92818,0.98252,1.0442,1.04374,0.95216
0.92801,0.98257,1.04414,1.04372,0.95197
0.92784,0.9826,1.04406,1.0437,0.95179
0.92765,0.98264,1.044,1.04361,0.95157
0.92747,0.98266,1.04394,1.04353,0.95134
0.92728,0.98268,1.04387,1.04348,0.95111
0.92707,0.98269,1.04382,1.04339,0.95083
0.92691,0.9827,1.04379,1.04333,0.95055
0.92675,0.98271,1.04373,1.04329,0.95032
0.92661,0.9827,1.04364,1.04328,0.95014
0.92647,0.98269,1.04363,1.04323,0.94985
0.92632,0.98267,1.04356,1.04322,0.94963
0.92617,0.98264,1.04349,1.04319,0.94939
0.92604,0.98261,1.04343,1.04317,0.94916
0.92594,0.98257,1.0434,1.04316,0.94892
0.92583,0.98251,1.04335,1.04314,0.94866
0.92572,0.98245,1.04331,1.04311,0.9484
0.92562,0.98241,1.04315,1.04309,0.9483
0.92554,0.98234,1.04305,1.04304,0.94814
0.92546,0.98227,1.04298,1.04304,0.94791
0.9254,0.98218,1.04293,1.04306,0.94768
0.92533,0.98209,1.04286,1.04311,0.94745
0.92532,0.98199,1.04281,1.04316,0.94727
0.92531,0.98189,1.04276,1.0432,0.94708
0.9253,0.98178,1.04268,1.04325,0.94692
0.92531,0.98167,1.04269,1.04325,0.94667
0.92533,0.98155,1.04268,1.04326,0.94646
0.92537,0.98144,1.04262,1.04334,0.94633
0.92538,0.98132,1.04257,1.04339,0.94616
0.92541,0.98119,1.0425,1.04348,0.94605
0.92546,0.98107,1.04246,1.04358,0.94593
0.92552,0.98095,1.04239,1.04364,0.94585
0.9256,0.98083,1.04236,1.04374,0.94577
0.92566,0.9807,1.04234,1.04379,0.94563
0.92573,0.98057,1.04226,1.0439,0.9456
0.92582,0.98045,1.04221,1.04398,0.94555
0.92588,0.98032,1.04213,1.04408,0.94551
0.92599,0.98019,1.04209,1.04417,0.94548
0.92612,0.98007,1.04208,1.04423,0.94544
0.92624,0.97994,1.04205,1.0443,0.94543
0.92633,0.97982,1.042,1.04438,0.94542
0.92649,0.97971,1.042,1.04448,0.94544
0.92659,0.97959,1.04197,1.04455,0.94544
0.9267,0.97947,1.04193,1.04464,0.94547
0.92678,0.97936,1.0419,1.04472,0.94545
0.92688,0.97924,1.04187,1.04485,0.94548
0.92698,0.97913,1.04184,1.04495,0.94552
0.92712,0.97901,1.04187,1.04499,0.94549
0.92723,0.97889,1.04195,1.04505,0.94537
0.9273,0.97878,1.04197,1.04516,0.9453
0.92742,0.97865,1.04208,1.04515,0.94513
0.92753,0.97855,1.04214,1.04538,0.94505
0.92762,0.97842,1.04227,1.04545,0.94482
0.92775,0.97832,1.0423,1.04554,0.94479
0.92781,0.97822,1.0423,1.04562,0.94474
0.92789,0.97814,1.04228,1.04574,0.94475
0.92798,0.97807,1.04223,1.04585,0.94483
0.92806,0.97798,1.04226,1.04589,0.94479
0.92815,0.97791,1.04228,1.04597,0.94479
0.92824,0.97784,1.04227,1.04605,0.94485
0.92831,0.97777,1.04224,1.04623,0.94489
0.92836,0.97772,1.04223,1.04628,0.9449
0.92841,0.97767,1.04224,1.04635,0.94489
0.92844,0.97763,1.04223,1.04641,0.94491
0.92847,0.9776,1.04219,1.04648,0.94497
0.92848,0.97758,1.04217,1.04653,0.94499
0.92847,0.97756,1.04214,1.04655,0.94501
0.92849,0.97756,1.04209,1.04658,0.9451
0.92849,0.97757,1.04204,1.04663,0.94518
0.92846,0.97758,1.042,1.04662,0.94523
0.9284,0.9776,1.04197,1.04664,0.94524
0.92832,0.97762,1.04193,1.04665,0.94524
0.92824,0.97766,1.04192,1.04662,0.94522
0.92815,0.9777,1.04191,1.04654,0.9452
0.92805,0.97775,1.04188,1.04649,0.9452
0.92796,0.97781,1.04187,1.04645,0.94519
0.92786,0.97787,1.04183,1.04642,0.9452
0.92774,0.97794,1.04184,1.04637,0.94517
0.92763,0.97801,1.04182,1.04634,0.94516
0.92748,0.97809,1.04177,1.04631,0.94517
0.9273,0.97816,1.04176,1.04622,0.9451
0.92712,0.97825,1.04174,1.04615,0.94505
0.92698,0.97834,1.04174,1.04606,0.945
0.9268,0.97843,1.04169,1.04602,0.94499
0.92661,0.97851,1.04169,1.04593,0.9449
0.92644,0.9786,1.04169,1.04583,0.94482
0.92624,0.97869,1.04168,1.04576,0.94474
0.92608,0.97879,1.0417,1.04568,0.94465
0.92587,0.97888,1.04167,1.04555,0.94459
0.92568,0.97898,1.04167,1.04541,0.94452
0.92551,0.97907,1.04166,1.04538,0.94447
0.92534,0.97917,1.04163,1.04534,0.94447
0.92517,0.97927,1.0416,1.04527,0.94443
0.92498,0.97936,1.04159,1.04516,0.94435
0.92477,0.97947,1.04154,1.04511,0.94433
0.92458,0.97955,1.04152,1.04498,0.94425
0.92437,0.97964,1.04149,1.04492,0.94417
0.92417,0.97971,1.04151,1.04485,0.94401
0.92394,0.97978,1.04152,1.04479,0.94382
0.92372,0.97984,1.04151,1.04471,0.94368
0.92352,0.97991,1.04149,1.04467,0.94355
0.92331,0.97996,1.04148,1.04464,0.94339
0.92309,0.98001,1.04148,1.04456,0.94319
0.9229,0.98004,1.0415,1.04449,0.94299
0.92272,0.98007,1.04153,1.04443,0.94279
0.92255,0.9801,1.0415,1.04444,0.94266
0.92239,0.98012,1.04149,1.04438,0.94251
0.92226,0.98014,1.04146,1.0444,0.9424
0.92216,0.98014,1.04146,1.04437,0.94226
0.92201,0.98014,1.04142,1.04436,0.94213
0.92188,0.98013,1.04141,1.04432,0.94197
0.92175,0.98011,1.04138,1.0443,0.94183
0.92167,0.98009,1.04138,1.04428,0.94168
0.9216,0.98007,1.04136,1.04427,0.94156
0.92151,0.98003,1.04133,1.04427,0.94141
0.92143,0.97999,1.04132,1.04425,0.94125
0.92138,0.97995,1.04133,1.04423,0.94109
0.92133,0.9799,1.0413,1.04428,0.94097
0.9213,0.97983,1.04134,1.04431,0.94074
0.92125,0.97977,1.04136,1.04438,0.94053
0.92123,0.97971,1.04132,1.04439,0.9404
0.92124,0.97964,1.04129,1.04442,0.94028
0.92124,0.97957,1.04128,1.04442,0.94013
0.92124,0.9795,1.04125,1.04447,0.93998
0.92125,0.97942,1.04123,1.0445,0.93984
0.92126,0.97934,1.04121,1.04451,0.93969
0.92124,0.97926,1.04115,1.04455,0.93956
0.92123,0.97917,1.0411,1.04465,0.93941
0.92124,0.97908,1.04112,1.04463,0.93919
0.92125,0.979,1.04109,1.04466,0.93907
0.9213,0.97891,1.04108,1.0447,0.93892
0.92135,0.97883,1.04106,1.04472,0.93882
0.92138,0.97874,1.04105,1.04475,0.93866
0.92142,0.97866,1.04099,1.04478,0.9386
0.92149,0.97857,1.04102,1.04482,0.93844
0.92155,0.97849,1.04104,1.04483,0.93828
0.92157,0.97841,1.04102,1.0449,0.93814
0.92166,0.97832,1.04108,1.04492,0.93797
0.92165,0.97824,1.04108,1.04493,0.93779
0.92166,0.97817,1.04107,1.04494,0.93766
0.92168,0.9781,1.04107,1.04498,0.93753
0.92169,0.97803,1.04107,1.04506,0.9374
0.92168,0.97796,1.04101,1.04513,0.93733
0.92169,0.97789,1.04101,1.04517,0.93721
0.92169,0.97783,1.04097,1.04525,0.93714
0.92173,0.97777,1.04095,1.04532,0.93709
0.92175,0.9777,1.04095,1.04532,0.93698
0.92176,0.97764,1.04094,1.04538,0.93688
0.92174,0.97758,1.04088,1.04548,0.93683
0.92179,0.97752,1.04087,1.04553,0.93678
0.92181,0.97747,1.04081,1.0456,0.93678
0.92182,0.97742,1.04077,1.04566,0.93676
0.92182,0.97737,1.04072,1.0457,0.93672
0.92185,0.97733,1.04067,1.04578,0.93673
0.92183,0.97728,1.04061,1.04579,0.93672
0.92184,0.97725,1.04057,1.04584,0.93672
0.92183,0.97721,1.04051,1.04591,0.93672
0.9218,0.97718,1.04045,1.04592,0.93671
0.92178,0.97715,1.04038,1.04595,0.93673
0.92174,0.97714,1.04029,1.04597,0.93677
0.92172,0.97712,1.04025,1.04598,0.93677
0.92168,0.97712,1.04027,1.04598,0.93668
0.92162,0.97711,1.04022,1.04596,0.93663
0.9216,0.97712,1.04021,1.04594,0.9366
0.92156,0.97712,1.0402,1.04591,0.93655
0.92149,0.97712,1.04016,1.04589,0.9365
0.92144,0.97713,1.04015,1.04585,0.93645
0.92138,0.97716,1.04009,1.04584,0.93647
0.9213,0.97718,1.04005,1.04577,0.93645
0.92121,0.97721,1.04001,1.04569,0.9364
0.92114,0.97725,1.03995,1.04569,0.9364
0.92104,0.97728,1.03991,1.04562,0.93633
0.92097,0.97734,1.03975,1.04555,0.93645
0.92089,0.97737,1.03966,1.04551,0.93646
0.9208,0.9774,1.0396,1.04554,0.9364
0.92072,0.97744,1.03958,1.04552,0.9363
0.92061,0.97747,1.03953,1.04551,0.93621
0.92051,0.9775,1.03951,1.04545,0.93608
0.92038,0.97753,1.03942,1.04545,0.93601
0.92027,0.97757,1.03934,1.04543,0.93595
0.92016,0.9776,1.03933,1.04537,0.93579
0.92009,0.97763,1.03929,1.04535,0.93572
0.91998,0.97766,1.03925,1.0453,0.9356
0.91987,0.97769,1.03921,1.04526,0.93547
0.91976,0.97772,1.03921,1.04517,0.93529
0.91965,0.97775,1.03916,1.04517,0.93518
0.91952,0.97777,1.03911,1.04512,0.93504
0.91939,0.9778,1.03905,1.04509,0.93491
0.91925,0.97783,1.03895,1.04506,0.93485
0.91914,0.97785,1.03889,1.0451,0.93474
0.919,0.97786,1.03884,1.04511,0.93458
0.91887,0.97787,1.0388,1.04508,0.93442
0.91875,0.97788,1.03877,1.04505,0.93423
0.91864,0.97787,1.03874,1.04502,0.93405
0.91852,0.97787,1.03871,1.04502,0.93387
0.91839,0.97785,1.03873,1.04497,0.9336
0.91827,0.97783,1.0387,1.045,0.93339
0.91815,0.97781,1.03868,1.04501,0.93316
0.91803,0.97778,1.0386,1.045,0.933
0.91796,0.97775,1.03855,1.04502,0.93285
0.91787,0.97771,1.03852,1.04503,0.93265
0.91778,0.97767,1.03846,1.04503,0.93247
0.9177,0.97762,1.03844,1.04498,0.93226
0.91764,0.97757,1.03837,1.04502,0.93213
0.91756,0.97752,1.03832,1.04502,0.93193
0.91748,0.97746,1.03827,1.04506,0.93175
0.91742,0.97739,1.03827,1.04507,0.93151
0.91738,0.97733,1.03821,1.04514,0.93137
0.91734,0.97725,1.0382,1.04516,0.93115
0.91727,0.97717,1.03816,1.0452,0.93094
0.91725,0.97709,1.03818,1.04518,0.93069
0.91722,0.97701,1.03817,1.04523,0.93049
0.91722,0.97694,1.03814,1.04529,0.93034
0.91719,0.97685,1.03814,1.04531,0.93011
0.91717,0.97676,1.03813,1.04535,0.9299
0.91716,0.97667,1.03814,1.0454,0.92967
0.91711,0.97658,1.03813,1.04541,0.92944
0.91708,0.9765,1.03809,1.04548,0.92928
0.91704,0.97641,1.03808,1.0455,0.92906
0.91703,0.97632,1.03809,1.04553,0.92884
0.91703,0.97623,1.03809,1.04558,0.92865
0.91702,0.97614,1.03809,1.04564,0.92844
0.91698,0.97604,1.03813,1.04564,0.92816
0.917,0.97596,1.03813,1.04571,0.92799
0.91697,0.97587,1.03812,1.04574,0.92779
0.91693,0.97578,1.03813,1.04575,0.92755
0.91692,0.9757,1.03814,1.04582,0.92735
0.91691,0.97562,1.03817,1.04582,0.92713
0.9169,0.97555,1.03813,1.04583,0.92701
0.91687,0.97549,1.0381,1.04591,0.92688
0.91686,0.97543,1.03808,1.04593,0.92674
0.91681,0.97536,1.03809,1.04596,0.92656
0.91674,0.97531,1.03805,1.04599,0.9264
0.9167,0.97525,1.03804,1.04606,0.92624
0.91664,0.97519,1.03808,1.04602,0.92601
0.91658,0.97516,1.03801,1.04607,0.92594
0.91651,0.97513,1.03793,1.0461,0.9259
0.9165,0.9751,1.03791,1.04611,0.92583
0.91644,0.97509,1.03778,1.0462,0.92589
0.91643,0.97506,1.03778,1.04622,0.92581
0.91641,0.97506,1.0377,1.04629,0.92585
0.91634,0.97504,1.03764,1.04631,0.92584
0.91631,0.97504,1.03759,1.04636,0.92585
0.91627,0.97503,1.03756,1.04638,0.92582
0.91622,0.97502,1.0375,1.04642,0.92584
0.91618,0.97502,1.03748,1.04645,0.92582
0.91611,0.97502,1.03746,1.04646,0.92578
0.91602,0.97501,1.03744,1.04645,0.92572
0.91594,0.97502,1.03742,1.04646,0.92567
0.91586,0.97503,1.03744,1.04643,0.92559
0.91575,0.97505,1.03739,1.04643,0.92559
0.91565,0.97508,1.03738,1.04639,0.92556
0.91558,0.97512,1.03737,1.04638,0.92557
0.91549,0.97518,1.03728,1.04632,0.9257
0.9154,0.97524,1.03727,1.04627,0.9257
0.9153,0.9753,1.03726,1.04625,0.92571
0.91518,0.97537,1.03721,1.04626,0.92575
0.91505,0.97545,1.03719,1.04624,0.92577
0.91493,0.97553,1.03719,1.04622,0.92576
0.91479,0.97563,1.03717,1.04618,0.92577
0.91465,0.97572,1.03717,1.04613,0.92576
0.91448,0.9758,1.03718,1.04606,0.92568
0.91431,0.97589,1.03719,1.04597,0.92562
0.91418,0.97599,1.03718,1.04592,0.92563
0.91399,0.9761,1.03711,1.04588,0.92569
0.91381,0.97621,1.03708,1.04582,0.9257
0.91364,0.97631,1.03706,1.04577,0.9257
0.91344,0.97642,1.03705,1.04571,0.92569
0.91323,0.97652,1.03705,1.04561,0.92563
0.91304,0.97662,1.0371,1.04557,0.92551
0.91281,0.97671,1.03711,1.04549,0.92541
0.91258,0.97681,1.03712,1.04541,0.92531
0.91238,0.97691,1.0371,1.04536,0.92527
0.91216,0.97698,1.03721,1.04529,0.925
0.91192,0.97707,1.03722,1.04522,0.92484
0.9117,0.97717,1.03722,1.04511,0.92474
0.91147,0.97726,1.03718,1.04504,0.92466
0.91128,0.97734,1.03721,1.04492,0.92451
0.91109,0.97743,1.03722,1.04484,0.9244
0.91089,0.97752,1.0372,1.04474,0.9243
0.91067,0.97759,1.03721,1.04463,0.92415
0.91048,0.97768,1.03719,1.04454,0.92406
0.91029,0.97775,1.03717,1.0445,0.92396
0.91009,0.97782,1.03718,1.0444,0.9238
0.90988,0.97788,1.03715,1.04434,0.92367
0.90967,0.97794,1.03711,1.04429,0.92356
0.90947,0.978,1.03709,1.04422,0.92343
0.90929,0.97805,1.03703,1.04422,0.92335
0.90913,0.9781,1.03702,1.04416,0.92323
0.90896,0.97814,1.03699,1.04415,0.9231
0.90882,0.97817,1.03702,1.04407,0.9229
0.90867,0.9782,1.037,1.04405,0.92276
0.90853,0.97823,1.03698,1.04403,0.92263
0.90839,0.97825,1.03695,1.04403,0.92249
0.90824,0.97827,1.0369,1.044,0.92235
0.90808,0.97827,1.03683,1.044,0.92222
0.90795,0.97828,1.03679,1.044,0.92209
0.90786,0.97827,1.03677,1.04399,0.92192
0.90773,0.97825,1.03675,1.04397,0.92172
0.90761,0.97822,1.03674,1.04396,0.92151
0.9075,0.97819,1.03672,1.04392,0.9213
0.9074,0.97817,1.03668,1.04393,0.92114
0.90733,0.97813,1.03665,1.04395,0.92096
0.90726,0.97809,1.03661,1.044,0.92079
0.90721,0.97803,1.0366,1.04401,0.92057
0.90716,0.97797,1.03656,1.04404,0.92041
0.90714,0.97791,1.03655,1.04406,0.92021
0.90712,0.97785,1.03651,1.04409,0.92006
0.90711,0.97777,1.0365,1.04411,0.91985
0.90708,0.97769,1.03648,1.04411,0.91964
0.90707,0.9776,1.03645,1.04412,0.91945
0.90705,0.97751,1.03639,1.04418,0.91928
0.90703,0.97742,1.03636,1.04421,0.91907
0.90701,0.97731,1.03636,1.04423,0.91881
0.907,0.97721,1.0363,1.0443,0.91863
0.907,0.9771,1.03627,1.04434,0.91844
0.907,0.97699,1.03622,1.04439,0.91827
0.90705,0.97688,1.03621,1.04446,0.91809
0.90708,0.97677,1.03618,1.04451,0.91792
0.90714,0.97665,1.0362,1.04455,0.91772
0.90716,0.97654,1.03615,1.04464,0.91756
0.90717,0.97641,1.03612,1.0447,0.91737
0.90721,0.9763,1.0361,1.04475,0.91721
0.90725,0.97619,1.03602,1.04484,0.91713
0.90727,0.97608,1.03592,1.04489,0.91704
0.90734,0.97597,1.03592,1.04495,0.91688
0.90739,0.97586,1.03587,1.04505,0.91679
0.90742,0.97575,1.03581,1.04514,0.91667
0.90749,0.97565,1.03576,1.04524,0.9166
0.90753,0.97554,1.03572,1.04529,0.91647
0.90759,0.97544,1.0357,1.04535,0.91636
0.90765,0.97534,1.03567,1.04544,0.91627
0.90771,0.97526,1.03561,1.04553,0.91622
0.90781,0.97517,1.0356,1.04559,0.91616
0.90789,0.97509,1.03555,1.04566,0.91613
0.90796,0.97501,1.0355,1.04577,0.91612
0.90804,0.97493,1.03548,1.04584,0.91606
0.90811,0.97484,1.03552,1.04586,0.91591
0.90816,0.97477,1.0355,1.04593,0.91585
0.90821,0.97469,1.03551,1.04592,0.91573
0.90825,0.97464,1.03543,1.04598,0.91575
0.90826,0.97457,1.0354,1.04603,0.91567
0.90829,0.97451,1.0354,1.04606,0.91557
0.90829,0.97445,1.03538,1.04606,0.91548
0.90829,0.97441,1.03532,1.0461,0.91545
0.90827,0.97437,1.03528,1.0461,0.91539
0.90827,0.97435,1.03524,1.0461,0.91535
0.90828,0.97433,1.0352,1.04611,0.91531
0.90828,0.97433,1.03513,1.04615,0.91534
0.90827,0.97434,1.03508,1.04616,0.91535
0.90826,0.97436,1.035,1.04618,0.9154
0.90822,0.97437,1.03497,1.04616,0.91536
0.90818,0.97441,1.0349,1.0462,0.91538
0.90813,0.97444,1.03484,1.04618,0.91538
0.90805,0.97445,1.03487,1.04619,0.91522
0.90795,0.97449,1.03478,1.0462,0.91521
0.90784,0.97452,1.03473,1.04615,0.91513
0.90773,0.97456,1.03469,1.0461,0.91505
0.90763,0.97461,1.03462,1.04605,0.915
0.90752,0.97466,1.03453,1.04604,0.91499
0.90743,0.9747,1.03448,1.04602,0.91493
0.90731,0.97475,1.03437,1.04602,0.91492
0.90718,0.97481,1.03428,1.046,0.91487
0.90705,0.97486,1.03418,1.04598,0.91482
0.9069,0.97491,1.03408,1.04594,0.91476
0.90678,0.97495,1.03399,1.04594,0.9147
0.90662,0.975,1.03391,1.04593,0.91458
0.90649,0.97503,1.03388,1.04586,0.91443
0.90635,0.97507,1.0338,1.04583,0.91433
0.90623,0.97512,1.03372,1.04581,0.91426
0.90612,0.97516,1.03361,1.04582,0.91422
0.90602,0.97521,1.03353,1.04581,0.91417
0.90589,0.97526,1.03343,1.04582,0.91411
0.90577,0.97531,1.03335,1.0458,0.91403
0.90564,0.97535,1.03325,1.04579,0.91393
0.90551,0.9754,1.03315,1.04579,0.91385
0.90538,0.97543,1.03308,1.04576,0.9137
0.90526,0.97548,1.03301,1.04571,0.91356
0.90514,0.97552,1.03286,1.04573,0.91354
0.90499,0.97556,1.03273,1.04569,0.91343
0.90486,0.97559,1.03259,1.04571,0.91336
0.90474,0.97563,1.03246,1.0457,0.91327
0.90461,0.97565,1.0323,1.04572,0.91319
0.90447,0.97566,1.03215,1.04571,0.91306
0.90437,0.97568,1.03197,1.04575,0.913
0.90427,0.97567,1.03181,1.04577,0.91288
0.90419,0.97566,1.03166,1.0458,0.91276
0.9041,0.97565,1.03152,1.0458,0.91259
0.90401,0.97562,1.03137,1.04582,0.9124
0.90393,0.97558,1.03123,1.04582,0.91218
0.90387,0.97553,1.0311,1.04581,0.91196
0.9038,0.97547,1.03091,1.04585,0.91179
0.90375,0.97541,1.0308,1.04585,0.91152
0.90369,0.97533,1.03064,1.04589,0.91127
0.90366,0.97524,1.0305,1.0459,0.911
0.90363,0.97513,1.03039,1.0459,0.91069
0.90363,0.97502,1.0303,1.0459,0.91035
0.90362,0.97491,1.03016,1.04591,0.91004
0.9036,0.97478,1.03004,1.0459,0.9097
0.90361,0.97465,1.02989,1.04594,0.90942
0.90365,0.97452,1.02975,1.04599,0.90914
0.9037,0.97438,1.02963,1.04601,0.90882
0.90374,0.97422,1.02954,1.046,0.90842
0.90377,0.97405,1.02942,1.04601,0.90804
0.90381,0.97388,1.02932,1.04603,0.90765
0.90388,0.9737,1.02921,1.04607,0.90728
0.90397,0.97352,1.02911,1.04608,0.90691
0.90404,0.97334,1.02901,1.04611,0.90653
0.9041,0.97314,1.02891,1.04615,0.90612
0.90418,0.97295,1.02883,1.04616,0.9057
0.90425,0.97275,1.02873,1.04618,0.9053
0.90434,0.97255,1.02866,1.04621,0.90488
0.90442,0.97235,1.02858,1.04625,0.90448
0.9045,0.97215,1.02852,1.0463,0.90404
0.9046,0.97195,1.02842,1.04637,0.90369
0.90469,0.97175,1.02836,1.04641,0.90329
0.90478,0.97155,1.02831,1.04644,0.90287
0.90485,0.97134,1.0283,1.04645,0.90241
0.90493,0.97114,1.02824,1.04648,0.90202
0.90502,0.97095,1.02819,1.04652,0.90165
0.90506,0.97077,1.02809,1.04657,0.90134
0.90515,0.97058,1.02806,1.0466,0.90099
0.90525,0.97041,1.028,1.04663,0.90069
0.90531,0.97023,1.02791,1.04669,0.9004
0.90538,0.97006,1.02786,1.04672,0.90009
0.90545,0.9699,1.02783,1.04678,0.89977
0.90549,0.96974,1.02771,1.04684,0.89953
0.90554,0.96959,1.02761,1.04684,0.8993
0.90559,0.96945,1.02753,1.04684,0.89905
0.90562,0.96931,1.02742,1.04688,0.89884
0.90568,0.96918,1.02735,1.04689,0.89861
0.90572,0.96906,1.02732,1.04689,0.89835
0.90578,0.96895,1.02726,1.0468,0.89816
0.90583,0.96886,1.02716,1.04682,0.89804
0.90585,0.96877,1.02704,1.04687,0.89794
0.90587,0.96869,1.02694,1.04687,0.89782
0.90588,0.96863,1.02684,1.04689,0.8977
0.90586,0.96858,1.0268,1.04689,0.89755
0.90587,0.96855,1.02673,1.04693,0.89747
0.90584,0.96853,1.02668,1.04694,0.89738
0.90581,0.96851,1.02665,1.04695,0.89728
0.90575,0.96851,1.02662,1.04696,0.89717
0.90566,0.96851,1.0266,1.04696,0.89707
0.90552,0.96854,1.02653,1.04697,0.89703
0.90541,0.96858,1.0265,1.04696,0.89698
0.90525,0.96862,1.02646,1.04693,0.89693
0.90511,0.96868,1.02643,1.04695,0.89691
0.90493,0.96874,1.0264,1.04695,0.89685
0.90473,0.96882,1.02635,1.04696,0.89684
